instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
93,2011-01-05,1,0,1,1,0,3,1,1,-0.48,74.0,6.003,6
94,2011-01-05,1,0,1,2,0,3,1,1,-0.48,74.0,6.003,2
95,2011-01-05,1,0,1,4,0,3,1,1,3.28,48.0,15.001,2
96,2011-01-05,1,0,1,5,0,3,1,1,2.34,47.0,11.001,3
97,2011-01-05,1,0,1,6,0,3,1,1,1.4,47.0,15.001,33
98,2011-01-05,1,0,1,7,0,3,1,1,0.46,43.0,12.998,88
99,2011-01-05,1,0,1,8,0,3,1,1,1.4,40.0,19.999,195
100,2011-01-05,1,0,1,9,0,3,1,1,2.34,37.0,22.003,115
101,2011-01-05,1,0,1,10,0,3,1,1,2.34,37.0,22.003,57
102,2011-01-05,1,0,1,11,0,3,1,1,4.22,33.0,22.003,46
103,2011-01-05,1,0,1,12,0,3,1,1,4.22,33.0,22.003,79
104,2011-01-05,1,0,1,13,0,3,1,1,5.16,30.0,19.999,71
105,2011-01-05,1,0,1,14,0,3,1,1,6.1,28.0,12.998,62
106,2011-01-05,1,0,1,15,0,3,1,1,6.1,28.0,12.998,62
107,2011-01-05,1,0,1,16,0,3,1,1,6.1,28.0,6.003,89
108,2011-01-05,1,0,1,17,0,3,1,1,3.28,38.0,12.998,190
109,2011-01-05,1,0,1,18,0,3,1,1,3.28,38.0,8.998,169
110,2011-01-05,1,0,1,19,0,3,1,1,3.28,38.0,7.002,132
111,2011-01-05,1,0,1,20,0,3,1,1,2.34,47.0,11.001,89
112,2011-01-05,1,0,1,21,0,3,1,1,1.4,51.0,12.998,43
113,2011-01-05,1,0,1,22,0,3,1,1,0.46,55.0,8.998,42
114,2011-01-05,1,0,1,23,0,3,1,1,1.4,47.0,0.0,19
115,2011-01-06,1,0,1,0,0,4,1,1,0.46,55.0,0.0,11
116,2011-01-06,1,0,1,1,0,4,1,1,-0.48,64.0,0.0,4
117,2011-01-06,1,0,1,2,0,4,1,1,-0.48,64.0,0.0,2
118,2011-01-06,1,0,1,4,0,4,1,2,-0.48,64.0,6.003,1
119,2011-01-06,1,0,1,5,0,4,1,2,-1.42,69.0,6.003,4
120,2011-01-06,1,0,1,6,0,4,1,2,-1.42,63.0,7.002,36
121,2011-01-06,1,0,1,7,0,4,1,2,-0.48,59.0,0.0,95
122,2011-01-06,1,0,1,8,0,4,1,1,-0.48,59.0,0.0,219
123,2011-01-06,1,0,1,9,0,4,1,2,0.46,51.0,0.0,122
124,2011-01-06,1,0,1,10,0,4,1,1,1.4,47.0,0.0,45
125,2011-01-06,1,0,1,11,0,4,1,1,2.34,44.0,6.003,59
126,2011-01-06,1,0,1,12,0,4,1,1,4.22,35.0,0.0,84
127,2011-01-06,1,0,1,13,0,4,1,1,4.22,35.0,7.002,67
128,2011-01-06,1,0,1,14,0,4,1,1,5.16,36.0,11.001,70
129,2011-01-06,1,0,1,15,0,4,1,1,5.16,36.0,0.0,62
130,2011-01-06,1,0,1,16,0,4,1,1,4.22,38.0,11.001,86
131,2011-01-06,1,0,1,17,0,4,1,1,2.34,51.0,11.001,172
132,2011-01-06,1,0,1,18,0,4,1,1,2.34,51.0,8.998,163
133,2011-01-06,1,0,1,19,0,4,1,1,2.34,55.0,6.003,112
134,2011-01-06,1,0,1,20,0,4,1,1,1.4,51.0,11.001,69
135,2011-01-06,1,0,1,21,0,4,1,2,2.34,55.0,15.001,48
136,2011-01-06,1,0,1,22,0,4,1,2,2.34,51.0,19.001,52
137,2011-01-06,1,0,1,23,0,4,1,2,1.4,59.0,12.998,23
138,2011-01-07,1,0,1,0,0,5,1,2,1.4,64.0,12.998,17
139,2011-01-07,1,0,1,1,0,5,1,2,1.4,69.0,15.001,7
140,2011-01-07,1,0,1,2,0,5,1,2,1.4,69.0,15.001,1
141,2011-01-07,1,0,1,4,0,5,1,2,1.4,69.0,8.998,1
142,2011-01-07,1,0,1,5,0,5,1,3,2.34,55.0,0.0,5
143,2011-01-07,1,0,1,6,0,5,1,2,1.4,69.0,0.0,34
144,2011-01-07,1,0,1,7,0,5,1,1,1.4,69.0,8.998,84
145,2011-01-07,1,0,1,8,0,5,1,1,1.4,51.0,16.998,210
146,2011-01-07,1,0,1,9,0,5,1,1,1.4,47.0,19.999,134
147,2011-01-07,1,0,1,10,0,5,1,1,2.34,37.0,22.003,63
148,2011-01-07,1,0,1,11,0,5,1,2,1.4,40.0,15.001,67
149,2011-01-07,1,0,1,12,0,5,1,2,1.4,37.0,16.998,59
150,2011-01-07,1,0,1,13,0,5,1,2,1.4,37.0,19.001,73
151,2011-01-07,1,0,1,14,0,5,1,2,1.4,40.0,16.998,50
152,2011-01-07,1,0,1,15,0,5,1,2,1.4,37.0,11.001,72
153,2011-01-07,1,0,1,16,0,5,1,2,1.4,37.0,11.001,87
154,2011-01-07,1,0,1,17,0,5,1,2,1.4,37.0,0.0,187
155,2011-01-07,1,0,1,18,0,5,1,1,1.4,40.0,6.003,123
156,2011-01-07,1,0,1,19,0,5,1,1,-0.48,55.0,6.003,95
157,2011-01-07,1,0,1,20,0,5,1,1,0.46,47.0,7.002,51
158,2011-01-07,1,0,1,21,0,5,1,1,0.46,47.0,8.998,39
159,2011-01-07,1,0,1,22,0,5,1,2,0.46,43.0,11.001,36
160,2011-01-07,1,0,1,23,0,5,1,2,0.46,51.0,11.001,15
161,2011-01-08,1,0,1,0,0,6,0,2,0.46,51.0,11.001,25
162,2011-01-08,1,0,1,1,0,6,0,2,0.46,55.0,6.003,16
163,2011-01-08,1,0,1,2,0,6,0,2,0.46,55.0,0.0,16
164,2011-01-08,1,0,1,3,0,6,0,3,0.46,55.0,11.001,7
165,2011-01-08,1,0,1,4,0,6,0,3,0.46,55.0,11.001,1
166,2011-01-08,1,0,1,5,0,6,0,2,-0.48,74.0,11.001,5
167,2011-01-08,1,0,1,6,0,6,0,2,-0.48,74.0,11.001,2
168,2011-01-08,1,0,1,7,0,6,0,2,-0.48,74.0,7.002,9
169,2011-01-08,1,0,1,8,0,6,0,3,-0.48,93.0,7.002,15
170,2011-01-08,1,0,1,9,0,6,0,3,-0.48,93.0,7.002,20
171,2011-01-08,1,0,1,10,0,6,0,2,0.46,80.0,11.001,61
172,2011-01-08,1,0,1,11,0,6,0,2,1.4,69.0,26.003,62
173,2011-01-08,1,0,1,12,0,6,0,2,1.4,59.0,23.999,98
174,2011-01-08,1,0,1,13,0,6,0,1,1.4,44.0,22.003,102
176,2011-01-08,1,0,1,15,0,6,0,1,1.4,32.0,30.003,74
177,2011-01-08,1,0,1,16,0,6,0,1,0.46,29.0,30.003,76
179,2011-01-08,1,0,1,18,0,6,0,1,-1.42,39.0,19.999,55
180,2011-01-08,1,0,1,19,0,6,0,1,-1.42,36.0,16.998,30
181,2011-01-08,1,0,1,20,0,6,0,1,-2.36,36.0,16.998,28
182,2011-01-08,1,0,1,21,0,6,0,1,-2.36,39.0,23.999,37
183,2011-01-08,1,0,1,22,0,6,0,1,-2.36,36.0,26.003,34
184,2011-01-08,1,0,1,23,0,6,0,1,-3.3,39.0,30.003,22
185,2011-01-09,1,0,1,0,0,0,0,1,-3.3,42.0,26.003,25
186,2011-01-09,1,0,1,1,0,0,0,1,-3.3,42.0,31.001,12
187,2011-01-09,1,0,1,2,0,0,0,1,-3.3,46.0,31.001,11
188,2011-01-09,1,0,1,3,0,0,0,1,-3.3,46.0,27.999,4
189,2011-01-09,1,0,1,4,0,0,0,1,-4.24,53.0,12.998,1
190,2011-01-09,1,0,1,5,0,0,0,1,-4.24,53.0,12.998,1
191,2011-01-09,1,0,1,6,0,0,0,1,-3.3,49.0,19.001,1
192,2011-01-09,1,0,1,7,0,0,0,1,-4.24,53.0,12.998,6
193,2011-01-09,1,0,1,8,0,0,0,1,-3.3,49.0,19.001,10
195,2011-01-09,1,0,1,10,0,0,0,1,-1.42,43.0,26.003,49
197,2011-01-09,1,0,1,12,0,0,0,1,0.46,37.0,30.003,83
198,2011-01-09,1,0,1,13,0,0,0,1,1.4,34.0,30.003,75
199,2011-01-09,1,0,1,14,0,0,0,1,2.34,32.0,31.001,72
200,2011-01-09,1,0,1,15,0,0,0,1,2.34,35.0,23.999,82
201,2011-01-09,1,0,1,16,0,0,0,1,1.4,34.0,30.003,92
202,2011-01-09,1,0,1,17,0,0,0,1,0.46,37.0,26.003,62
203,2011-01-09,1,0,1,18,0,0,0,1,-0.48,40.0,22.003,48
204,2011-01-09,1,0,1,19,0,0,0,1,-0.48,43.0,22.003,41
205,2011-01-09,1,0,1,20,0,0,0,1,-1.42,46.0,16.998,38
206,2011-01-09,1,0,1,21,0,0,0,1,-1.42,46.0,27.999,20
207,2011-01-09,1,0,1,22,0,0,0,1,-1.42,46.0,19.999,15
208,2011-01-09,1,0,1,23,0,0,0,1,-2.36,50.0,12.998,6
209,2011-01-10,1,0,1,0,0,1,1,1,-2.36,50.0,19.001,5
210,2011-01-10,1,0,1,1,0,1,1,1,-2.36,50.0,19.001,1
211,2011-01-10,1,0,1,2,0,1,1,1,-2.36,50.0,15.001,3
212,2011-01-10,1,0,1,3,0,1,1,1,-2.36,50.0,15.001,1
213,2011-01-10,1,0,1,4,0,1,1,1,-3.3,54.0,8.998,3
214,2011-01-10,1,0,1,5,0,1,1,1,-3.3,54.0,16.998,3
215,2011-01-10,1,0,1,6,0,1,1,1,-2.36,50.0,19.001,31
216,2011-01-10,1,0,1,7,0,1,1,1,-2.36,50.0,15.001,77
217,2011-01-10,1,0,1,8,0,1,1,2,-2.36,50.0,19.001,188
218,2011-01-10,1,0,1,9,0,1,1,2,-1.42,50.0,16.998,94
219,2011-01-10,1,0,1,10,0,1,1,2,-1.42,50.0,19.999,31
220,2011-01-10,1,0,1,11,0,1,1,2,-0.48,47.0,19.001,30
221,2011-01-10,1,0,1,12,0,1,1,2,1.4,40.0,19.001,52
222,2011-01-10,1,0,1,13,0,1,1,2,1.4,40.0,19.001,54
223,2011-01-10,1,0,1,14,0,1,1,2,1.4,40.0,15.001,47
224,2011-01-10,1,0,1,15,0,1,1,2,1.4,40.0,15.001,45
225,2011-01-10,1,0,1,16,0,1,1,1,1.4,40.0,8.998,74
226,2011-01-10,1,0,1,17,0,1,1,1,1.4,40.0,7.002,178
227,2011-01-10,1,0,1,18,0,1,1,1,1.4,40.0,15.001,155
228,2011-01-10,1,0,1,19,0,1,1,1,-0.48,47.0,11.001,95
229,2011-01-10,1,0,1,20,0,1,1,1,-0.48,50.0,11.001,74
230,2011-01-10,1,0,1,21,0,1,1,1,-1.42,59.0,12.998,38
231,2011-01-10,1,0,1,22,0,1,1,1,-1.42,59.0,11.001,24
232,2011-01-10,1,0,1,23,0,1,1,1,-1.42,59.0,11.001,18
233,2011-01-11,1,0,1,0,0,2,1,1,-1.42,59.0,7.002,12
234,2011-01-11,1,0,1,1,0,2,1,1,-1.42,59.0,11.001,3
235,2011-01-11,1,0,1,2,0,2,1,2,-0.48,55.0,12.998,3
236,2011-01-11,1,0,1,5,0,2,1,2,-0.48,55.0,8.998,6
237,2011-01-11,1,0,1,6,0,2,1,2,-0.48,55.0,8.998,27
238,2011-01-11,1,0,1,7,0,2,1,2,-0.48,55.0,0.0,99
239,2011-01-11,1,0,1,8,0,2,1,2,0.46,51.0,6.003,217
240,2011-01-11,1,0,1,9,0,2,1,2,0.46,51.0,11.001,130
241,2011-01-11,1,0,1,10,0,2,1,2,1.4,51.0,11.001,54
242,2011-01-11,1,0,1,11,0,2,1,2,1.4,47.0,8.998,35
243,2011-01-11,1,0,1,12,0,2,1,2,1.4,51.0,7.002,57
244,2011-01-11,1,0,1,13,0,2,1,2,1.4,59.0,6.003,52
245,2011-01-11,1,0,1,14,0,2,1,2,1.4,59.0,6.003,63
246,2011-01-11,1,0,1,15,0,2,1,2,-0.48,80.0,6.003,47
247,2011-01-11,1,0,1,16,0,2,1,2,-0.48,86.0,15.001,76
248,2011-01-11,1,0,1,17,0,2,1,2,-0.48,86.0,15.001,136
249,2011-01-11,1,0,1,18,0,2,1,3,-0.48,93.0,7.002,95
250,2011-01-11,1,0,1,19,0,2,1,3,-0.48,93.0,0.0,51
251,2011-01-11,1,0,1,20,0,2,1,3,-0.48,93.0,12.998,32
252,2011-01-11,1,0,1,21,0,2,1,3,-0.48,86.0,6.003,20
253,2011-01-11,1,0,1,22,0,2,1,3,-0.48,93.0,7.002,29
254,2011-01-11,1,0,1,23,0,2,1,3,-0.48,93.0,6.003,19
255,2011-01-12,1,0,1,0,0,3,1,2,-0.48,86.0,6.003,7
256,2011-01-12,1,0,1,1,0,3,1,2,-0.48,86.0,7.002,6
257,2011-01-12,1,0,1,2,0,3,1,1,-1.42,86.0,8.998,1
258,2011-01-12,1,0,1,5,0,3,1,1,-1.42,86.0,11.001,5
259,2011-01-12,1,0,1,6,0,3,1,1,-2.36,93.0,8.998,16
260,2011-01-12,1,0,1,7,0,3,1,1,-1.42,69.0,8.998,54
261,2011-01-12,1,0,1,8,0,3,1,1,-0.48,59.0,11.001,128
262,2011-01-12,1,0,1,9,0,3,1,1,-0.48,59.0,22.003,81
263,2011-01-12,1,0,1,10,0,3,1,1,0.46,55.0,15.001,39
264,2011-01-12,1,0,1,11,0,3,1,1,1.4,51.0,26.003,35
266,2011-01-12,1,0,1,13,0,3,1,1,2.34,44.0,23.999,49
267,2011-01-12,1,0,1,14,0,3,1,1,1.4,47.0,22.003,44
268,2011-01-12,1,0,1,15,0,3,1,1,1.4,47.0,27.999,49
269,2011-01-12,1,0,1,16,0,3,1,1,2.34,44.0,22.003,68
270,2011-01-12,1,0,1,17,0,3,1,1,1.4,47.0,23.999,139
272,2011-01-12,1,0,1,19,0,3,1,1,0.46,47.0,27.999,83
273,2011-01-12,1,0,1,20,0,3,1,1,-0.48,50.0,22.003,56
274,2011-01-12,1,0,1,21,0,3,1,1,-0.48,55.0,22.003,57
275,2011-01-12,1,0,1,22,0,3,1,1,-0.48,55.0,30.003,33
276,2011-01-12,1,0,1,23,0,3,1,1,-1.42,59.0,27.999,20
277,2011-01-13,1,0,1,0,0,4,1,1,-1.42,59.0,19.001,7
278,2011-01-13,1,0,1,1,0,4,1,1,-1.42,50.0,19.001,2
279,2011-01-13,1,0,1,2,0,4,1,1,-1.42,50.0,23.999,2
280,2011-01-13,1,0,1,3,0,4,1,1,-1.42,50.0,22.003,3
281,2011-01-13,1,0,1,4,0,4,1,1,-1.42,50.0,16.998,4
282,2011-01-13,1,0,1,5,0,4,1,1,-1.42,50.0,19.999,3
283,2011-01-13,1,0,1,6,0,4,1,1,-2.36,54.0,8.998,28
284,2011-01-13,1,0,1,7,0,4,1,1,-2.36,54.0,8.998,72
285,2011-01-13,1,0,1,8,0,4,1,1,-1.42,50.0,12.998,202
286,2011-01-13,1,0,1,9,0,4,1,1,-1.42,50.0,22.003,139
287,2011-01-13,1,0,1,10,0,4,1,2,-0.48,50.0,23.999,38
288,2011-01-13,1,0,1,11,0,4,1,2,1.4,44.0,30.003,37
289,2011-01-13,1,0,1,12,0,4,1,1,1.4,44.0,27.999,52
290,2011-01-13,1,0,1,13,0,4,1,1,2.34,41.0,30.003,83
291,2011-01-13,1,0,1,14,0,4,1,1,2.34,41.0,26.003,42
292,2011-01-13,1,0,1,15,0,4,1,1,3.28,38.0,19.999,60
293,2011-01-13,1,0,1,16,0,4,1,1,3.28,38.0,23.999,78
294,2011-01-13,1,0,1,17,0,4,1,1,1.4,40.0,19.001,162
295,2011-01-13,1,0,1,18,0,4,1,1,1.4,40.0,22.003,144
296,2011-01-13,1,0,1,19,0,4,1,1,-0.48,47.0,16.998,99
297,2011-01-13,1,0,1,20,0,4,1,1,-0.48,47.0,15.001,64
298,2011-01-13,1,0,1,21,0,4,1,1,-1.42,46.0,19.999,40
299,2011-01-13,1,0,1,22,0,4,1,1,-1.42,46.0,22.003,30
300,2011-01-13,1,0,1,23,0,4,1,1,-2.36,50.0,12.998,15
301,2011-01-14,1,0,1,0,0,5,1,1,-2.36,50.0,12.998,14
302,2011-01-14,1,0,1,1,0,5,1,1,-3.3,54.0,11.001,5
303,2011-01-14,1,0,1,2,0,5,1,1,-3.3,54.0,8.998,1
304,2011-01-14,1,0,1,3,0,5,1,1,-3.3,54.0,7.002,1
305,2011-01-14,1,0,1,5,0,5,1,1,-3.3,54.0,6.003,8
306,2011-01-14,1,0,1,6,0,5,1,1,-3.3,54.0,0.0,17
307,2011-01-14,1,0,1,7,0,5,1,1,-3.3,74.0,11.001,70
308,2011-01-14,1,0,1,8,0,5,1,1,-2.36,68.0,0.0,158
309,2011-01-14,1,0,1,9,0,5,1,1,-1.42,69.0,8.998,117
310,2011-01-14,1,0,1,10,0,5,1,1,0.46,55.0,12.998,44
311,2011-01-14,1,0,1,11,0,5,1,1,0.46,51.0,19.001,53
312,2011-01-14,1,0,1,12,0,5,1,1,1.4,44.0,16.998,61
313,2011-01-14,1,0,1,13,0,5,1,1,2.34,37.0,26.003,77
314,2011-01-14,1,0,1,14,0,5,1,1,2.34,41.0,19.001,64
315,2011-01-14,1,0,1,15,0,5,1,1,3.28,38.0,11.001,68
316,2011-01-14,1,0,1,16,0,5,1,1,2.34,41.0,7.002,90
317,2011-01-14,1,0,1,17,0,5,1,1,2.34,41.0,11.001,159
318,2011-01-14,1,0,1,18,0,5,1,1,1.4,47.0,0.0,139
319,2011-01-14,1,0,1,19,0,5,1,1,-0.48,59.0,6.003,92
320,2011-01-14,1,0,1,20,0,5,1,1,0.46,59.0,0.0,68
321,2011-01-14,1,0,1,21,0,5,1,1,-0.48,69.0,0.0,52
322,2011-01-14,1,0,1,22,0,5,1,2,-0.48,69.0,0.0,36
323,2011-01-14,1,0,1,23,0,5,1,2,0.46,55.0,0.0,27
324,2011-01-15,1,0,1,0,0,6,0,1,0.46,55.0,0.0,28
325,2011-01-15,1,0,1,1,0,6,0,2,-0.48,59.0,6.003,20
326,2011-01-15,1,0,1,2,0,6,0,2,-0.48,59.0,6.003,12
327,2011-01-15,1,0,1,3,0,6,0,2,-0.48,59.0,0.0,8
328,2011-01-15,1,0,1,4,0,6,0,2,-0.48,59.0,0.0,5
329,2011-01-15,1,0,1,5,0,6,0,1,-0.48,59.0,0.0,1
330,2011-01-15,1,0,1,6,0,6,0,1,-1.42,63.0,7.002,3
331,2011-01-15,1,0,1,7,0,6,0,1,-1.42,63.0,0.0,10
332,2011-01-15,1,0,1,8,0,6,0,1,-1.42,63.0,8.998,23
333,2011-01-15,1,0,1,9,0,6,0,1,-0.48,64.0,8.998,33
334,2011-01-15,1,0,1,10,0,6,0,1,0.46,59.0,11.001,59
335,2011-01-15,1,0,1,11,0,6,0,1,1.4,55.0,15.001,72
336,2011-01-15,1,0,1,12,0,6,0,1,3.28,48.0,15.001,89
337,2011-01-15,1,0,1,13,0,6,0,1,5.16,38.0,19.999,101
338,2011-01-15,1,0,1,14,0,6,0,1,6.1,39.0,19.001,118
339,2011-01-15,1,0,1,15,0,6,0,2,7.04,36.0,12.998,129
340,2011-01-15,1,0,1,16,0,6,0,2,7.98,34.0,12.998,128
341,2011-01-15,1,0,1,17,0,6,0,2,7.04,36.0,19.001,83
342,2011-01-15,1,0,1,18,0,6,0,2,6.1,45.0,16.998,84
343,2011-01-15,1,0,1,19,0,6,0,2,7.04,39.0,16.998,74
344,2011-01-15,1,0,1,20,0,6,0,2,7.04,39.0,16.998,41
345,2011-01-15,1,0,1,21,0,6,0,2,7.04,39.0,15.001,57
346,2011-01-15,1,0,1,22,0,6,0,2,6.1,42.0,7.002,26
347,2011-01-15,1,0,1,23,0,6,0,1,6.1,45.0,19.001,44
348,2011-01-16,1,0,1,0,0,0,0,1,4.22,56.0,0.0,39
349,2011-01-16,1,0,1,1,0,0,0,1,4.22,56.0,8.998,23
350,2011-01-16,1,0,1,2,0,0,0,1,4.22,56.0,6.003,16
351,2011-01-16,1,0,1,3,0,0,0,1,2.34,69.0,0.0,15
352,2011-01-16,1,0,1,4,0,0,0,1,4.22,56.0,11.001,1
353,2011-01-16,1,0,1,5,0,0,0,2,4.22,56.0,11.001,2
354,2011-01-16,1,0,1,6,0,0,0,2,4.22,56.0,11.001,1
355,2011-01-16,1,0,1,7,0,0,0,2,3.28,56.0,19.999,3
356,2011-01-16,1,0,1,8,0,0,0,1,2.34,55.0,19.001,18
357,2011-01-16,1,0,1,9,0,0,0,1,2.34,51.0,16.998,32
