instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
93,2011-01-05,1,0,1,1,0,3,1,1,0.83,76.25,5.82,6
94,2011-01-05,1,0,1,2,0,3,1,1,1.46,61.06,10.75,2
95,2011-01-05,1,0,1,4,0,3,1,1,3.1,45.87,13.31,2
96,2011-01-05,1,0,1,5,0,3,1,1,1.87,47.19,12.88,3
97,2011-01-05,1,0,1,6,0,3,1,1,0.81,45.19,13.81,33
98,2011-01-05,1,0,1,7,0,3,1,1,0.81,41.44,16.25,88
99,2011-01-05,1,0,1,8,0,3,1,1,1.93,38.31,21.44,195
100,2011-01-05,1,0,1,9,0,3,1,1,2.28,37.06,22.13,115
101,2011-01-05,1,0,1,10,0,3,1,1,3.28,35.0,22.0,57
102,2011-01-05,1,0,1,11,0,3,1,1,4.28,32.94,22.13,46
103,2011-01-05,1,0,1,12,0,3,1,1,4.63,31.62,21.44,79
104,2011-01-05,1,0,1,13,0,3,1,1,5.69,28.81,16.37,71
105,2011-01-05,1,0,1,14,0,3,1,1,6.16,27.87,13.0,62
106,2011-01-05,1,0,1,15,0,3,1,1,6.28,27.37,9.06,62
107,2011-01-05,1,0,1,16,0,3,1,1,4.69,33.0,9.31,89
108,2011-01-05,1,0,1,17,0,3,1,1,3.1,38.62,11.56,190
109,2011-01-05,1,0,1,18,0,3,1,1,3.34,37.44,7.5,169
110,2011-01-05,1,0,1,19,0,3,1,1,2.87,42.25,8.75,132
111,2011-01-05,1,0,1,20,0,3,1,1,1.87,49.31,12.5,89
112,2011-01-05,1,0,1,21,0,3,1,1,0.81,53.75,11.69,43
113,2011-01-05,1,0,1,22,0,3,1,1,0.93,50.75,4.25,42
114,2011-01-05,1,0,1,23,0,3,1,1,1.05,49.94,0.56,19
115,2011-01-06,1,0,1,0,0,4,1,1,0.07,60.0,0.0,11
116,2011-01-06,1,0,1,1,0,4,1,1,0.54,64.56,0.38,4
117,2011-01-06,1,0,1,2,0,4,1,1,0.42,63.69,3.0,2
118,2011-01-06,1,0,1,4,0,4,1,2,0.95,66.87,6.32,1
119,2011-01-06,1,0,1,5,0,4,1,2,1.54,66.56,6.94,4
120,2011-01-06,1,0,1,6,0,4,1,2,0.95,60.62,3.56,36
121,2011-01-06,1,0,1,7,0,4,1,2,0.48,59.25,0.44,95
122,2011-01-06,1,0,1,8,0,4,1,1,0.07,55.25,0.0,219
123,2011-01-06,1,0,1,9,0,4,1,2,0.93,48.69,0.38,122
124,2011-01-06,1,0,1,10,0,4,1,1,1.81,45.81,3.38,45
125,2011-01-06,1,0,1,11,0,4,1,1,3.34,39.31,2.94,59
126,2011-01-06,1,0,1,12,0,4,1,1,4.28,34.37,2.88,84
127,2011-01-06,1,0,1,13,0,4,1,1,4.69,35.5,10.13,67
128,2011-01-06,1,0,1,14,0,4,1,1,5.28,35.94,5.06,70
129,2011-01-06,1,0,1,15,0,4,1,1,4.81,36.19,4.81,62
130,2011-01-06,1,0,1,16,0,4,1,1,3.22,44.62,11.81,86
131,2011-01-06,1,0,1,17,0,4,1,1,2.22,51.56,10.19,172
132,2011-01-06,1,0,1,18,0,4,1,1,2.4,53.25,7.06,163
133,2011-01-06,1,0,1,19,0,4,1,1,1.81,53.0,8.07,112
134,2011-01-06,1,0,1,20,0,4,1,1,1.81,53.0,13.06,69
135,2011-01-06,1,0,1,21,0,4,1,2,2.46,52.75,17.63,48
136,2011-01-06,1,0,1,22,0,4,1,2,1.87,54.44,16.25,52
137,2011-01-06,1,0,1,23,0,4,1,2,1.34,61.69,12.5,23
138,2011-01-07,1,0,1,0,0,5,1,2,1.4,66.81,14.0,17
139,2011-01-07,1,0,1,1,0,5,1,2,1.4,69.31,15.5,7
140,2011-01-07,1,0,1,2,0,5,1,2,1.34,69.87,12.56,1
141,2011-01-07,1,0,1,4,0,5,1,2,1.93,61.12,4.12,1
142,2011-01-07,1,0,1,5,0,5,1,3,1.93,61.12,1.12,5
143,2011-01-07,1,0,1,6,0,5,1,2,1.34,71.0,4.0,34
144,2011-01-07,1,0,1,7,0,5,1,1,1.4,60.25,13.37,84
145,2011-01-07,1,0,1,8,0,5,1,1,1.34,48.5,18.87,210
146,2011-01-07,1,0,1,9,0,5,1,1,1.93,41.56,21.63,134
147,2011-01-07,1,0,1,10,0,5,1,1,1.93,38.06,18.5,63
148,2011-01-07,1,0,1,11,0,5,1,2,1.34,38.69,15.44,67
149,2011-01-07,1,0,1,12,0,5,1,2,1.4,36.62,18.25,59
150,2011-01-07,1,0,1,13,0,5,1,2,1.4,38.69,18.5,73
151,2011-01-07,1,0,1,14,0,5,1,2,1.4,38.69,13.87,50
152,2011-01-07,1,0,1,15,0,5,1,2,1.4,36.81,11.31,72
153,2011-01-07,1,0,1,16,0,5,1,2,1.4,36.81,5.13,87
154,2011-01-07,1,0,1,17,0,5,1,2,1.52,37.56,2.31,187
155,2011-01-07,1,0,1,18,0,5,1,1,0.4,48.19,6.32,123
156,2011-01-07,1,0,1,19,0,5,1,1,0.13,51.94,6.38,95
157,2011-01-07,1,0,1,20,0,5,1,1,0.52,46.75,7.94,51
158,2011-01-07,1,0,1,21,0,5,1,1,0.46,44.5,10.12,39
159,2011-01-07,1,0,1,22,0,5,1,2,0.46,46.75,11.13,36
160,2011-01-07,1,0,1,23,0,5,1,2,0.46,51.25,11.31,15
161,2011-01-08,1,0,1,0,0,6,0,2,0.46,53.0,8.88,25
162,2011-01-08,1,0,1,1,0,6,0,2,0.46,55.25,2.0,16
163,2011-01-08,1,0,1,2,0,6,0,2,0.46,55.0,5.13,16
164,2011-01-08,1,0,1,3,0,6,0,3,0.52,53.81,11.69,7
165,2011-01-08,1,0,1,4,0,6,0,3,0.01,64.5,11.0,1
166,2011-01-08,1,0,1,5,0,6,0,2,0.54,75.19,11.25,5
167,2011-01-08,1,0,1,6,0,6,0,2,0.48,72.81,9.0,2
168,2011-01-08,1,0,1,7,0,6,0,2,0.48,83.5,6.75,9
169,2011-01-08,1,0,1,8,0,6,0,3,0.54,95.0,6.75,15
170,2011-01-08,1,0,1,9,0,6,0,3,0.07,87.19,8.06,20
171,2011-01-08,1,0,1,10,0,6,0,2,0.99,74.31,18.88,61
172,2011-01-08,1,0,1,11,0,6,0,2,1.46,64.25,26.06,62
173,2011-01-08,1,0,1,12,0,6,0,2,1.4,51.62,22.38,98
174,2011-01-08,1,0,1,13,0,6,0,1,1.46,37.25,25.88,102
176,2011-01-08,1,0,1,15,0,6,0,1,1.05,29.12,31.13,74
177,2011-01-08,1,0,1,16,0,6,0,1,0.54,34.0,25.19,76
179,2011-01-08,1,0,1,18,0,6,0,1,1.48,38.12,17.87,55
180,2011-01-08,1,0,1,19,0,6,0,1,1.89,35.62,16.37,30
181,2011-01-08,1,0,1,20,0,6,0,1,2.42,37.69,20.37,28
182,2011-01-08,1,0,1,21,0,6,0,1,2.3,37.5,25.19,37
183,2011-01-08,1,0,1,22,0,6,0,1,2.83,37.12,28.38,34
184,2011-01-08,1,0,1,23,0,6,0,1,3.36,40.69,27.94,22
185,2011-01-09,1,0,1,0,0,0,0,1,3.3,41.94,28.25,25
186,2011-01-09,1,0,1,1,0,0,0,1,3.3,44.0,31.5,12
187,2011-01-09,1,0,1,2,0,0,0,1,3.24,45.81,30.44,11
188,2011-01-09,1,0,1,3,0,0,0,1,3.77,49.5,20.31,4
189,2011-01-09,1,0,1,4,0,0,0,1,4.36,53.69,11.69,1
190,2011-01-09,1,0,1,5,0,0,0,1,3.71,50.75,16.37,1
191,2011-01-09,1,0,1,6,0,0,0,1,3.77,51.0,16.0,1
192,2011-01-09,1,0,1,7,0,0,0,1,3.95,51.62,15.19,6
193,2011-01-09,1,0,1,8,0,0,0,1,2.42,46.12,22.63,10
195,2011-01-09,1,0,1,10,0,0,0,1,0.42,39.81,28.44,49
197,2011-01-09,1,0,1,12,0,0,0,1,0.99,35.25,30.19,83
198,2011-01-09,1,0,1,13,0,0,0,1,1.93,32.62,30.94,75
199,2011-01-09,1,0,1,14,0,0,0,1,2.46,33.44,27.19,72
200,2011-01-09,1,0,1,15,0,0,0,1,1.93,34.5,26.81,82
201,2011-01-09,1,0,1,16,0,0,0,1,0.93,35.25,28.63,92
202,2011-01-09,1,0,1,17,0,0,0,1,0.07,38.5,23.75,62
203,2011-01-09,1,0,1,18,0,0,0,1,0.48,41.5,22.07,48
204,2011-01-09,1,0,1,19,0,0,0,1,0.95,44.69,18.81,41
205,2011-01-09,1,0,1,20,0,0,0,1,1.48,46.19,22.69,38
206,2011-01-09,1,0,1,21,0,0,0,1,1.36,45.75,25.12,20
207,2011-01-09,1,0,1,22,0,0,0,1,1.89,48.0,15.62,15
208,2011-01-09,1,0,1,23,0,0,0,1,2.42,50.25,15.56,6
209,2011-01-10,1,0,1,0,0,1,1,1,2.36,50.0,19.63,5
210,2011-01-10,1,0,1,1,0,1,1,1,2.36,50.0,17.0,1
211,2011-01-10,1,0,1,2,0,1,1,1,2.3,49.75,15.13,3
212,2011-01-10,1,0,1,3,0,1,1,1,2.83,52.0,11.5,1
213,2011-01-10,1,0,1,4,0,1,1,1,3.42,54.5,12.5,3
214,2011-01-10,1,0,1,5,0,1,1,1,2.83,52.0,18.75,3
215,2011-01-10,1,0,1,6,0,1,1,1,2.3,49.75,16.88,31
216,2011-01-10,1,0,1,7,0,1,1,1,2.42,50.0,16.88,77
217,2011-01-10,1,0,1,8,0,1,1,2,1.89,50.0,18.06,188
218,2011-01-10,1,0,1,9,0,1,1,2,1.42,50.19,18.44,94
219,2011-01-10,1,0,1,10,0,1,1,2,1.07,48.94,19.69,31
220,2011-01-10,1,0,1,11,0,1,1,2,0.52,43.31,18.94,30
221,2011-01-10,1,0,1,12,0,1,1,2,1.52,39.56,19.25,52
222,2011-01-10,1,0,1,13,0,1,1,2,1.4,40.0,17.0,54
223,2011-01-10,1,0,1,14,0,1,1,2,1.4,40.0,15.13,47
224,2011-01-10,1,0,1,15,0,1,1,2,1.4,40.0,12.12,45
225,2011-01-10,1,0,1,16,0,1,1,1,1.4,40.0,7.12,74
226,2011-01-10,1,0,1,17,0,1,1,1,1.52,39.56,11.13,178
227,2011-01-10,1,0,1,18,0,1,1,1,0.46,43.31,13.5,155
228,2011-01-10,1,0,1,19,0,1,1,1,0.54,48.37,10.63,95
229,2011-01-10,1,0,1,20,0,1,1,1,0.95,54.69,12.12,74
230,2011-01-10,1,0,1,21,0,1,1,1,1.48,59.56,12.12,38
231,2011-01-10,1,0,1,22,0,1,1,1,1.42,59.0,11.13,24
232,2011-01-10,1,0,1,23,0,1,1,1,1.42,59.0,8.75,18
233,2011-01-11,1,0,1,0,0,2,1,1,1.48,59.25,8.63,12
234,2011-01-11,1,0,1,1,0,2,1,1,0.95,57.0,12.5,3
235,2011-01-11,1,0,1,2,0,2,1,2,0.42,54.75,11.12,3
236,2011-01-11,1,0,1,5,0,2,1,2,0.48,55.0,9.31,6
237,2011-01-11,1,0,1,6,0,2,1,2,0.54,55.25,4.12,27
238,2011-01-11,1,0,1,7,0,2,1,2,0.01,53.0,2.13,99
239,2011-01-11,1,0,1,8,0,2,1,2,0.46,50.75,8.88,217
240,2011-01-11,1,0,1,9,0,2,1,2,0.93,51.25,11.44,130
241,2011-01-11,1,0,1,10,0,2,1,2,1.46,48.75,10.12,54
242,2011-01-11,1,0,1,11,0,2,1,2,1.4,48.25,7.94,35
243,2011-01-11,1,0,1,12,0,2,1,2,1.4,55.25,6.38,57
244,2011-01-11,1,0,1,13,0,2,1,2,1.52,58.19,5.94,52
245,2011-01-11,1,0,1,14,0,2,1,2,0.46,69.12,5.44,63
246,2011-01-11,1,0,1,15,0,2,1,2,0.6,84.31,10.5,47
247,2011-01-11,1,0,1,16,0,2,1,2,0.48,85.94,16.06,76
248,2011-01-11,1,0,1,17,0,2,1,2,0.48,89.5,11.44,136
249,2011-01-11,1,0,1,18,0,2,1,3,0.48,93.44,2.19,95
250,2011-01-11,1,0,1,19,0,2,1,3,0.48,93.44,6.5,51
251,2011-01-11,1,0,1,20,0,2,1,3,0.48,89.06,10.25,32
252,2011-01-11,1,0,1,21,0,2,1,3,0.48,89.06,6.13,20
253,2011-01-11,1,0,1,22,0,2,1,3,0.48,93.87,6.56,29
254,2011-01-11,1,0,1,23,0,2,1,3,0.48,89.5,5.88,19
255,2011-01-12,1,0,1,0,0,3,1,2,0.42,85.56,6.38,7
256,2011-01-12,1,0,1,1,0,3,1,2,0.95,86.0,7.94,6
257,2011-01-12,1,0,1,2,0,3,1,1,1.42,85.56,10.25,1
258,2011-01-12,1,0,1,5,0,3,1,1,1.95,91.0,10.12,5
259,2011-01-12,1,0,1,6,0,3,1,1,2.01,82.06,8.75,16
260,2011-01-12,1,0,1,7,0,3,1,1,0.89,62.5,9.31,54
261,2011-01-12,1,0,1,8,0,3,1,1,0.48,58.62,17.06,128
262,2011-01-12,1,0,1,9,0,3,1,1,0.07,57.25,18.5,81
263,2011-01-12,1,0,1,10,0,3,1,1,0.93,53.19,20.19,39
264,2011-01-12,1,0,1,11,0,3,1,1,1.99,47.06,25.81,35
266,2011-01-12,1,0,1,13,0,3,1,1,1.93,45.06,22.5,49
267,2011-01-12,1,0,1,14,0,3,1,1,1.28,47.37,25.25,44
268,2011-01-12,1,0,1,15,0,3,1,1,1.93,45.31,25.25,49
269,2011-01-12,1,0,1,16,0,3,1,1,1.99,45.31,22.38,68
270,2011-01-12,1,0,1,17,0,3,1,1,0.93,47.0,26.5,139
272,2011-01-12,1,0,1,19,0,3,1,1,0.07,48.19,25.25,83
273,2011-01-12,1,0,1,20,0,3,1,1,0.54,52.69,21.13,56
274,2011-01-12,1,0,1,21,0,3,1,1,0.42,55.06,26.13,57
275,2011-01-12,1,0,1,22,0,3,1,1,0.95,57.0,30.06,33
276,2011-01-12,1,0,1,23,0,3,1,1,1.48,59.81,23.38,20
277,2011-01-13,1,0,1,0,0,4,1,1,1.42,54.5,18.13,7
278,2011-01-13,1,0,1,1,0,4,1,1,1.42,49.44,21.63,2
279,2011-01-13,1,0,1,2,0,4,1,1,1.42,50.0,23.63,2
280,2011-01-13,1,0,1,3,0,4,1,1,1.42,50.0,19.19,3
281,2011-01-13,1,0,1,4,0,4,1,1,1.36,49.75,18.87,4
282,2011-01-13,1,0,1,5,0,4,1,1,1.89,52.0,14.69,3
283,2011-01-13,1,0,1,6,0,4,1,1,2.48,54.5,8.06,28
284,2011-01-13,1,0,1,7,0,4,1,1,1.89,52.0,10.44,72
285,2011-01-13,1,0,1,8,0,4,1,1,1.42,49.75,17.63,202
286,2011-01-13,1,0,1,9,0,4,1,1,1.07,50.37,23.19,139
287,2011-01-13,1,0,1,10,0,4,1,2,0.52,47.0,27.25,38
288,2011-01-13,1,0,1,11,0,4,1,2,1.46,43.81,29.25,37
289,2011-01-13,1,0,1,12,0,4,1,1,1.87,42.5,29.13,52
290,2011-01-13,1,0,1,13,0,4,1,1,2.34,41.0,28.5,83
291,2011-01-13,1,0,1,14,0,4,1,1,2.81,39.5,22.5,42
292,2011-01-13,1,0,1,15,0,4,1,1,3.46,37.69,21.94,60
293,2011-01-13,1,0,1,16,0,4,1,1,2.34,39.0,21.56,78
294,2011-01-13,1,0,1,17,0,4,1,1,1.4,39.69,20.5,162
295,2011-01-13,1,0,1,18,0,4,1,1,0.46,43.5,19.81,144
296,2011-01-13,1,0,1,19,0,4,1,1,0.54,47.5,15.37,99
297,2011-01-13,1,0,1,20,0,4,1,1,0.95,46.5,17.25,64
298,2011-01-13,1,0,1,21,0,4,1,1,1.42,45.69,21.88,40
299,2011-01-13,1,0,1,22,0,4,1,1,1.89,48.0,17.63,30
300,2011-01-13,1,0,1,23,0,4,1,1,2.36,50.0,12.56,15
301,2011-01-14,1,0,1,0,0,5,1,1,2.83,52.0,12.12,14
302,2011-01-14,1,0,1,1,0,5,1,1,3.36,54.25,10.0,5
303,2011-01-14,1,0,1,2,0,5,1,1,3.3,54.0,7.94,1
304,2011-01-14,1,0,1,3,0,5,1,1,3.3,54.0,6.75,1
305,2011-01-14,1,0,1,5,0,5,1,1,3.3,52.75,2.25,8
306,2011-01-14,1,0,1,6,0,5,1,1,3.36,64.37,5.81,17
307,2011-01-14,1,0,1,7,0,5,1,1,2.89,72.19,5.63,70
308,2011-01-14,1,0,1,8,0,5,1,1,1.95,69.0,3.56,158
309,2011-01-14,1,0,1,9,0,5,1,1,0.42,62.31,11.19,117
310,2011-01-14,1,0,1,10,0,5,1,1,0.52,52.56,16.37,44
311,2011-01-14,1,0,1,11,0,5,1,1,0.87,47.69,17.81,53
312,2011-01-14,1,0,1,12,0,5,1,1,1.93,39.81,21.81,61
313,2011-01-14,1,0,1,13,0,5,1,1,2.34,38.75,23.56,77
314,2011-01-14,1,0,1,14,0,5,1,1,2.87,39.56,14.81,64
315,2011-01-14,1,0,1,15,0,5,1,1,2.87,39.31,8.25,68
316,2011-01-14,1,0,1,16,0,5,1,1,2.34,40.81,9.44,90
317,2011-01-14,1,0,1,17,0,5,1,1,1.99,43.25,5.38,159
318,2011-01-14,1,0,1,18,0,5,1,1,0.34,53.37,2.69,139
319,2011-01-14,1,0,1,19,0,5,1,1,0.07,59.12,3.38,92
320,2011-01-14,1,0,1,20,0,5,1,1,0.05,64.0,0.38,68
321,2011-01-14,1,0,1,21,0,5,1,1,0.6,70.5,0.0,52
322,2011-01-14,1,0,1,22,0,5,1,2,0.01,62.0,0.0,36
323,2011-01-14,1,0,1,23,0,5,1,2,0.58,53.87,0.38,27
324,2011-01-15,1,0,1,0,0,6,0,1,0.01,57.0,3.0,28
325,2011-01-15,1,0,1,1,0,6,0,2,0.54,59.25,6.75,20
326,2011-01-15,1,0,1,2,0,6,0,2,0.48,59.0,3.0,12
327,2011-01-15,1,0,1,3,0,6,0,2,0.48,59.0,0.38,8
328,2011-01-15,1,0,1,4,0,6,0,2,0.42,58.75,0.44,5
329,2011-01-15,1,0,1,5,0,6,0,1,0.95,61.0,3.94,1
330,2011-01-15,1,0,1,6,0,6,0,1,1.48,63.25,3.38,3
331,2011-01-15,1,0,1,7,0,6,0,1,1.48,62.94,4.06,10
332,2011-01-15,1,0,1,8,0,6,0,1,1.01,63.81,9.44,23
333,2011-01-15,1,0,1,9,0,6,0,1,0.01,61.81,9.75,33
334,2011-01-15,1,0,1,10,0,6,0,1,0.87,57.12,13.13,59
335,2011-01-15,1,0,1,11,0,6,0,1,2.28,51.87,14.94,72
336,2011-01-15,1,0,1,12,0,6,0,1,4.28,42.5,17.56,89
337,2011-01-15,1,0,1,13,0,6,0,1,5.69,38.06,20.19,101
338,2011-01-15,1,0,1,14,0,6,0,1,6.57,37.69,15.94,118
339,2011-01-15,1,0,1,15,0,6,0,2,7.63,34.69,12.25,129
340,2011-01-15,1,0,1,16,0,6,0,2,7.63,34.31,16.12,128
341,2011-01-15,1,0,1,17,0,6,0,2,6.45,41.0,18.37,83
342,2011-01-15,1,0,1,18,0,6,0,2,6.51,42.56,16.87,84
343,2011-01-15,1,0,1,19,0,6,0,2,7.1,38.62,17.12,74
344,2011-01-15,1,0,1,20,0,6,0,2,7.1,38.81,16.5,41
345,2011-01-15,1,0,1,21,0,6,0,2,6.57,40.31,10.13,57
346,2011-01-15,1,0,1,22,0,6,0,2,6.16,43.0,13.69,26
347,2011-01-15,1,0,1,23,0,6,0,1,5.16,50.69,9.69,44
348,2011-01-16,1,0,1,0,0,0,0,1,4.1,56.69,3.5,39
349,2011-01-16,1,0,1,1,0,0,0,1,4.34,55.19,8.44,23
350,2011-01-16,1,0,1,2,0,0,0,1,3.16,63.31,2.13,16
351,2011-01-16,1,0,1,3,0,0,0,1,3.16,63.31,5.13,15
352,2011-01-16,1,0,1,4,0,0,0,1,4.34,55.19,11.69,1
353,2011-01-16,1,0,1,5,0,0,0,2,4.28,56.0,10.44,2
354,2011-01-16,1,0,1,6,0,0,0,2,3.81,56.06,15.56,1
355,2011-01-16,1,0,1,7,0,0,0,2,2.75,55.75,20.19,3
356,2011-01-16,1,0,1,8,0,0,0,1,2.28,52.94,17.81,18
357,2011-01-16,1,0,1,9,0,0,0,1,2.28,51.19,18.0,32
358,2011-01-16,1,0,1,10,0,0,0,1,2.81,47.69,18.0,79
359,2011-01-16,1,0,1,11,0,0,0,1,3.28,42.44,17.81,93
360,2011-01-16,1,0,1,12,0,0,0,1,3.69,37.75,19.81,104
361,2011-01-16,1,0,1,13,0,0,0,1,4.81,35.0,18.56,118
