instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
179,2011-04-22,2,0,4,7,0,5,1,2,8.0,52.0,18.0,180
180,2012-08-12,3,1,8,22,0,0,0,1,24.5,60.0,4.0,181
181,2011-11-02,4,0,11,20,0,3,1,1,10.5,68.0,9.0,182
182,2011-06-07,2,0,6,12,0,2,1,2,29.5,44.0,18.0,183
183,2012-01-04,1,1,1,19,0,3,1,2,1.5,40.0,11.0,184
184,2011-11-06,4,0,11,18,0,0,0,1,11.0,74.0,10.0,185
185,2012-07-05,3,1,7,10,0,4,1,1,33.5,39.0,22.0,186
186,2011-10-04,4,0,10,9,0,2,1,1,14.0,67.0,18.0,187
187,2011-02-03,1,0,2,8,0,4,1,1,1.0,49.0,22.0,188
188,2011-07-06,3,0,7,9,0,3,1,3,25.0,80.0,10.0,189
189,2012-07-24,3,1,7,6,0,2,1,1,23.5,80.0,11.0,190
190,2011-05-04,2,0,5,20,0,3,1,1,11.0,62.0,16.0,191
191,2011-11-21,4,0,11,18,0,1,1,3,11.5,91.0,12.0,192
192,2011-10-09,4,0,10,20,0,0,0,1,18.0,77.0,8.0,193
193,2012-02-01,1,1,2,15,0,3,1,1,20.0,37.0,17.0,194
194,2012-09-14,3,1,9,23,0,5,1,1,20.5,81.0,6.0,195
195,2011-05-20,2,0,5,11,0,5,1,2,20.0,58.0,15.0,196
196,2012-01-05,1,1,1,16,0,4,1,1,9.0,34.0,16.0,197
197,2011-02-20,1,0,2,13,0,0,0,1,8.5,28.0,5.0,198
198,2012-08-16,3,1,8,10,0,4,1,1,27.0,42.0,8.0,199
199,2011-06-13,2,0,6,14,0,1,1,1,25.0,35.0,25.0,200
200,2012-01-27,1,1,1,13,0,5,1,1,15.5,53.0,28.0,201
201,2012-01-02,1,1,1,12,1,1,0,1,5.5,36.0,18.0,202
202,2011-05-11,2,0,5,9,0,3,1,1,17.0,70.0,7.0,203
203,2011-08-24,3,0,8,14,0,3,1,1,27.5,48.0,29.0,204
204,2011-09-26,4,0,9,9,0,1,1,2,22.0,89.0,14.0,205
205,2011-10-18,4,0,10,21,0,2,1,2,17.0,73.0,10.0,206
206,2011-09-10,3,0,9,9,0,6,0,1,23.5,71.0,19.0,207
207,2012-08-05,3,1,8,21,0,0,0,1,26.0,79.0,6.0,208
208,2012-07-03,3,1,7,10,0,2,1,1,31.5,38.0,14.0,209
209,2011-05-25,2,0,5,12,0,3,1,1,27.0,55.0,9.0,210
210,2011-08-04,3,0,8,21,0,4,1,2,24.5,74.0,13.0,211
211,2012-09-15,3,1,9,8,0,6,0,1,19.5,46.0,29.0,212
212,2011-08-02,3,0,8,9,0,2,1,1,29.5,40.0,20.0,213
213,2011-08-26,3,0,8,11,0,5,1,2,27.5,64.0,3.0,214
214,2011-01-20,1,0,1,17,0,4,1,2,5.0,52.0,9.0,215
215,2011-03-26,2,0,3,14,0,6,0,1,8.0,29.0,14.0,216
216,2012-11-15,4,1,11,13,0,4,1,2,10.0,53.0,9.0,217
217,2012-08-10,3,1,8,22,0,5,1,1,26.0,72.0,19.0,218
218,2011-12-18,4,0,12,14,0,0,0,1,6.5,47.0,19.0,219
219,2012-05-31,2,1,5,10,0,4,1,1,25.5,38.0,23.0,220
220,2012-03-28,2,1,3,16,0,3,1,3,20.5,52.0,10.0,221
221,2011-09-24,4,0,9,21,0,6,0,1,21.0,86.0,3.0,222
222,2012-03-01,1,1,3,15,0,4,1,1,20.0,31.0,19.0,223
223,2012-02-04,1,1,2,10,0,6,0,1,4.5,79.0,3.0,224
224,2011-09-29,4,0,9,9,0,4,1,1,21.5,71.0,16.0,225
225,2011-05-13,2,0,5,13,0,5,1,2,16.5,87.0,24.0,226
226,2012-12-06,4,1,12,20,0,4,1,2,3.0,60.0,8.0,227
227,2012-12-12,4,1,12,15,0,3,1,2,8.0,46.0,8.0,228
228,2012-09-14,3,1,9,22,0,5,1,1,21.0,81.0,9.0,229
229,2011-08-09,3,0,8,21,0,2,1,1,28.5,46.0,19.0,230
230,2011-08-21,3,0,8,9,0,0,0,1,26.0,74.0,16.0,231
231,2012-10-04,4,1,10,22,0,4,1,1,21.5,49.0,8.0,232
232,2012-10-19,4,1,10,18,0,5,1,1,17.5,87.0,8.0,233
233,2012-01-19,1,1,1,19,0,4,1,2,4.0,51.0,25.0,234
234,2012-08-15,3,1,8,11,0,3,1,2,26.5,57.0,14.0,235
235,2011-08-24,3,0,8,21,0,3,1,1,25.0,63.0,24.0,236
236,2011-08-13,3,0,8,19,0,6,0,2,24.0,81.0,17.0,237
237,2011-11-11,4,0,11,16,1,5,0,1,8.5,36.0,22.0,238
238,2012-04-17,2,1,4,11,0,2,1,1,20.0,33.0,26.0,239
239,2012-12-07,4,1,12,12,0,5,1,2,8.5,68.0,11.0,240
240,2012-12-07,4,1,12,20,0,5,1,3,9.5,84.0,8.0,241
241,2011-12-11,4,0,12,14,0,0,0,1,6.0,27.0,0.0,242
242,2011-04-03,2,0,4,11,0,0,0,1,12.5,40.0,17.0,243
243,2012-07-05,3,1,7,11,0,4,1,1,34.5,35.0,22.0,244
244,2011-10-30,4,0,10,17,0,0,0,1,9.0,37.0,7.0,245
245,2012-04-05,2,1,4,10,0,4,1,1,11.5,37.0,18.0,246
246,2012-05-28,2,1,5,21,1,1,0,1,27.0,68.0,15.0,247
247,2011-03-26,2,0,3,16,0,6,0,1,7.5,23.0,14.0,248
248,2012-10-13,4,1,10,0,0,6,0,1,8.5,55.0,7.0,249
249,2012-03-12,1,1,3,13,0,1,1,2,18.5,31.0,19.0,250
250,2011-06-05,2,0,6,10,0,0,0,2,21.5,71.0,6.0,251
251,2011-06-12,2,0,6,17,0,0,0,3,24.5,78.0,15.0,252
252,2012-02-19,1,1,2,15,0,0,0,2,6.5,47.0,16.0,253
253,2012-12-11,4,1,12,13,0,2,1,2,10.0,50.0,14.0,254
254,2012-09-11,3,1,9,14,0,2,1,1,24.5,29.0,6.0,255
255,2012-11-07,4,1,11,20,0,3,1,2,7.0,48.0,21.0,256
256,2012-12-11,4,1,12,20,0,2,1,1,7.0,53.0,14.0,257
257,2012-02-16,1,1,2,19,0,4,1,2,7.0,87.0,10.0,258
258,2012-05-19,2,1,5,21,0,6,0,1,22.0,48.0,1.0,259
259,2012-08-09,3,1,8,11,0,4,1,1,31.5,44.0,3.0,260
260,2012-09-22,3,1,9,21,0,6,0,1,21.5,58.0,15.0,261
261,2012-05-07,2,1,5,15,0,1,1,2,20.5,53.0,23.0,262
262,2011-04-10,2,0,4,13,0,0,0,1,14.5,76.0,10.0,263
263,2011-06-11,2,0,6,19,0,6,0,1,24.5,70.0,15.0,264
264,2011-12-02,4,0,12,19,0,5,1,1,9.0,46.0,19.0,265
265,2012-06-10,2,1,6,9,0,0,0,1,26.5,48.0,3.0,266
266,2012-03-27,2,1,3,9,0,2,1,1,3.5,37.0,14.0,267
267,2011-07-27,3,0,7,16,0,3,1,1,32.0,25.0,13.0,268
268,2012-02-23,1,1,2,20,0,4,1,1,13.0,48.0,12.0,269
269,2011-07-05,3,0,7,7,0,2,1,1,25.5,63.0,8.0,270
270,2012-03-17,1,1,3,20,0,6,0,1,18.0,66.0,12.0,271
271,2011-08-25,3,0,8,19,0,4,1,2,22.5,78.0,24.0,272
272,2012-12-14,4,1,12,12,0,5,1,1,9.0,50.0,14.0,273
273,2011-07-15,3,0,7,7,0,5,1,1,22.0,65.0,12.0,274
274,2011-09-25,4,0,9,10,0,0,0,2,22.5,80.0,5.0,275
275,2012-02-04,1,1,2,14,0,6,0,2,7.0,66.0,15.0,276
276,2011-04-17,2,0,4,18,0,0,0,1,18.5,30.0,23.0,277
277,2012-08-03,3,1,8,21,0,5,1,2,27.5,67.0,15.0,278
278,2012-01-31,1,1,1,7,0,2,1,1,4.0,61.0,10.0,279
279,2012-07-10,3,1,7,13,0,2,1,1,30.5,38.0,12.0,280
280,2012-08-09,3,1,8,13,0,4,1,1,33.0,36.0,11.0,281
281,2012-06-27,3,1,6,9,0,3,1,1,24.0,39.0,20.0,282
282,2011-04-23,2,0,4,19,0,6,0,1,17.5,86.0,18.0,283
283,2011-07-02,3,0,7,20,0,6,0,1,27.0,47.0,16.0,284
284,2011-09-09,3,0,9,16,0,5,1,1,26.0,72.0,14.0,285
285,2012-08-10,3,1,8,21,0,5,1,1,26.5,70.0,18.0,286
286,2011-09-28,4,0,9,8,0,3,1,3,21.0,94.0,16.0,287
287,2012-07-18,3,1,7,22,0,3,1,1,28.0,57.0,6.0,288
288,2012-03-30,2,1,3,7,0,5,1,1,7.0,62.0,11.0,289
289,2011-10-30,4,0,10,15,0,0,0,1,12.0,33.0,10.0,290
290,2012-09-20,3,1,9,15,0,4,1,1,23.0,46.0,12.0,291
291,2011-05-06,2,0,5,19,0,5,1,3,17.0,49.0,15.0,292
292,2012-12-05,4,1,12,20,0,3,1,1,8.0,46.0,27.0,293
293,2011-04-21,2,0,4,16,0,4,1,1,16.0,28.0,17.0,294
294,2011-09-03,3,0,9,19,0,6,0,1,25.0,76.0,10.0,295
295,2011-12-04,4,0,12,15,0,0,0,1,12.0,59.0,15.0,296
296,2011-09-04,3,0,9,10,0,0,0,1,26.0,72.0,10.0,297
297,2012-02-22,1,1,2,16,0,3,1,1,16.5,30.0,29.0,298
298,2012-11-29,4,1,11,9,0,4,1,1,4.0,64.0,2.0,299
299,2012-08-12,3,1,8,20,0,0,0,1,26.0,48.0,2.0,300
300,2012-01-20,1,1,1,18,0,5,1,2,1.5,36.0,7.0,301
301,2012-12-20,4,1,12,16,0,4,1,2,8.0,59.0,18.0,302
302,2012-06-12,2,1,6,7,0,2,1,3,21.0,88.0,16.0,303
303,2011-05-09,2,0,5,16,0,1,1,1,21.5,38.0,16.0,304
304,2012-02-04,1,1,2,15,0,6,0,2,7.5,63.0,13.0,305
305,2011-04-17,2,0,4,17,0,0,0,1,18.5,30.0,29.0,306
306,2012-08-30,3,1,8,21,0,4,1,1,25.5,68.0,4.0,307
307,2012-10-24,4,1,10,15,0,3,1,1,26.0,35.0,8.0,308
308,2011-10-04,4,0,10,16,0,2,1,1,19.0,58.0,25.0,309
309,2012-06-01,2,1,6,12,0,5,1,2,25.5,72.0,22.0,310
310,2011-06-22,3,0,6,7,0,3,1,1,25.5,76.0,3.0,311
311,2012-09-14,3,1,9,21,0,5,1,1,21.5,79.0,15.0,312
312,2011-11-27,4,0,11,13,0,0,0,1,19.5,52.0,22.0,313
313,2011-11-06,4,0,11,13,0,0,0,1,13.5,53.0,13.0,314
314,2012-12-09,4,1,12,12,0,0,0,2,10.5,84.0,20.0,315
315,2012-04-03,2,1,4,15,0,2,1,1,21.0,20.0,12.0,316
316,2011-06-19,2,0,6,14,0,0,0,3,26.5,57.0,8.0,317
317,2012-07-12,3,1,7,22,0,4,1,1,25.5,51.0,13.0,318
318,2012-07-08,3,1,7,10,0,0,0,1,35.0,43.0,10.0,319
319,2011-08-22,3,0,8,16,0,1,1,1,27.0,28.0,24.0,320
320,2012-04-14,2,1,4,20,0,6,0,2,18.5,44.0,9.0,321
321,2011-10-15,4,0,10,10,0,6,0,1,18.0,43.0,28.0,322
322,2011-06-30,3,0,6,16,0,4,1,1,29.0,26.0,16.0,323
323,2011-08-07,3,0,8,13,0,0,0,1,34.0,43.0,16.0,324
324,2011-09-18,3,0,9,17,0,0,0,2,18.5,62.0,10.0,325
325,2012-07-27,3,1,7,14,0,5,1,1,32.5,44.0,18.0,326
326,2012-07-12,3,1,7,9,0,4,1,1,26.5,52.0,9.0,327
327,2012-09-12,3,1,9,9,0,3,1,1,21.0,63.0,9.0,328
328,2012-10-01,4,1,10,15,0,1,1,2,21.5,43.0,14.0,329
329,2011-06-14,2,0,6,16,0,2,1,1,23.0,45.0,16.0,330
330,2012-07-10,3,1,7,9,0,2,1,1,27.0,64.0,11.0,331
331,2012-10-13,4,1,10,19,0,6,0,1,11.5,49.0,8.0,332
332,2012-06-15,2,1,6,21,0,5,1,1,22.5,52.0,7.0,333
333,2011-09-11,3,0,9,10,0,0,0,1,25.0,64.0,0.0,334
334,2012-05-01,2,1,5,20,0,2,1,1,22.5,63.0,11.0,335
335,2011-06-29,3,0,6,7,0,3,1,1,25.0,50.0,16.0,336
336,2012-06-14,2,1,6,21,0,4,1,1,22.0,65.0,13.0,337
337,2011-07-31,3,0,7,12,0,0,0,1,34.5,24.0,11.0,338
338,2012-06-30,3,1,6,18,0,6,0,1,32.5,39.0,8.0,339
339,2012-06-09,2,1,6,9,0,6,0,1,23.5,55.0,10.0,340
340,2012-05-11,2,1,5,20,0,5,1,1,20.5,26.0,7.0,341
341,2011-11-29,4,0,11,7,0,2,1,1,17.0,77.0,16.0,342
342,2012-07-05,3,1,7,7,0,4,1,1,28.5,52.0,4.0,343
343,2012-11-01,4,1,11,16,0,4,1,2,11.0,52.0,11.0,344
344,2012-04-03,2,1,4,13,0,2,1,1,18.5,20.0,17.0,345
345,2011-08-16,3,0,8,7,0,2,1,1,23.5,63.0,24.0,346
346,2011-08-14,3,0,8,18,0,0,0,1,26.5,70.0,13.0,347
347,2012-08-29,3,1,8,9,0,3,1,1,25.5,49.0,13.0,348
348,2011-07-04,3,0,7,11,1,1,0,2,28.0,54.0,3.0,349
349,2012-11-10,4,1,11,10,0,6,0,1,10.5,58.0,3.0,350
350,2011-05-08,2,0,5,17,0,0,0,3,19.5,48.0,10.0,351
351,2012-06-16,2,1,6,20,0,6,0,2,22.5,49.0,14.0,352
352,2012-10-18,4,1,10,15,0,4,1,2,20.5,58.0,16.0,353
353,2012-05-01,2,1,5,16,0,2,1,1,26.0,49.0,11.0,354
354,2011-11-17,4,0,11,8,0,4,1,3,8.0,61.0,21.0,355
355,2011-09-04,3,0,9,18,0,0,0,1,27.0,68.0,12.0,356
