instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
36,2011-01-02,1,0,1,13,0,0,0,2,9.0,71.0,10.0,75
37,2011-01-02,1,0,1,14,0,0,0,3,8.5,80.0,12.0,59
38,2011-01-02,1,0,1,15,0,0,0,3,8.0,77.0,11.0,74
39,2011-01-02,1,0,1,16,0,0,0,3,8.0,64.0,11.0,76
40,2011-01-02,1,0,1,17,0,0,0,1,8.5,51.0,17.0,65
41,2011-01-02,1,0,1,18,0,0,0,2,8.0,44.0,27.0,53
42,2011-01-02,1,0,1,19,0,0,0,1,6.5,40.0,28.0,30
43,2011-01-02,1,0,1,20,0,0,0,1,5.0,41.0,23.0,22
44,2011-01-02,1,0,1,21,0,0,0,1,3.5,44.0,21.0,31
45,2011-01-02,1,0,1,22,0,0,0,1,3.0,46.0,15.0,9
46,2011-01-02,1,0,1,23,0,0,0,1,2.5,46.0,17.0,8
47,2011-01-03,1,0,1,0,0,1,1,1,2.0,44.0,27.0,5
48,2011-01-03,1,0,1,1,0,1,1,1,0.5,46.0,28.0,2
49,2011-01-03,1,0,1,4,0,1,1,1,0.5,47.0,22.0,1
50,2011-01-03,1,0,1,5,0,1,1,1,1.0,48.0,23.0,3
51,2011-01-03,1,0,1,6,0,1,1,1,1.5,50.0,20.0,30
52,2011-01-03,1,0,1,7,0,1,1,1,1.5,50.0,15.0,64
53,2011-01-03,1,0,1,8,0,1,1,1,1.0,46.0,23.0,154
54,2011-01-03,1,0,1,9,0,1,1,1,0.0,43.0,22.0,88
55,2011-01-03,1,0,1,10,0,1,1,1,1.0,42.0,19.0,44
56,2011-01-03,1,0,1,11,0,1,1,1,2.0,37.0,21.0,51
57,2011-01-03,1,0,1,12,0,1,1,1,3.0,35.0,19.0,61
58,2011-01-03,1,0,1,13,0,1,1,1,4.0,32.0,19.0,61
59,2011-01-03,1,0,1,14,0,1,1,1,4.5,30.0,18.0,77
60,2011-01-03,1,0,1,15,0,1,1,1,4.5,30.0,17.0,72
61,2011-01-03,1,0,1,16,0,1,1,1,4.0,30.0,16.0,76
62,2011-01-03,1,0,1,17,0,1,1,1,3.5,30.0,11.0,157
63,2011-01-03,1,0,1,18,0,1,1,1,2.5,40.0,3.0,157
64,2011-01-03,1,0,1,19,0,1,1,1,1.5,47.0,3.0,110
65,2011-01-03,1,0,1,20,0,1,1,1,1.0,55.0,8.0,52
66,2011-01-03,1,0,1,21,0,1,1,1,0.5,68.0,9.0,52
67,2011-01-03,1,0,1,22,0,1,1,1,0.5,62.0,8.0,20
68,2011-01-03,1,0,1,23,0,1,1,1,0.0,54.0,7.0,12
69,2011-01-04,1,0,1,0,0,2,1,1,0.5,57.0,7.0,5
70,2011-01-04,1,0,1,1,0,2,1,1,1.0,61.0,8.0,2
71,2011-01-04,1,0,1,2,0,2,1,1,1.5,63.0,8.0,1
72,2011-01-04,1,0,1,4,0,2,1,1,2.0,65.0,6.0,2
73,2011-01-04,1,0,1,5,0,2,1,1,2.5,71.0,7.0,4
74,2011-01-04,1,0,1,6,0,2,1,1,2.5,75.0,8.0,36
75,2011-01-04,1,0,1,7,0,2,1,1,2.0,72.0,10.0,94
76,2011-01-04,1,0,1,8,0,2,1,1,1.0,66.0,13.0,179
77,2011-01-04,1,0,1,9,0,2,1,1,0.5,67.0,19.0,100
78,2011-01-04,1,0,1,10,0,2,1,2,1.0,60.0,22.0,42
79,2011-01-04,1,0,1,11,0,2,1,1,2.5,50.0,15.0,57
80,2011-01-04,1,0,1,12,0,2,1,1,3.0,54.0,11.0,78
81,2011-01-04,1,0,1,13,0,2,1,1,4.0,54.0,14.0,97
82,2011-01-04,1,0,1,14,0,2,1,1,4.5,52.0,16.0,63
83,2011-01-04,1,0,1,15,0,2,1,1,6.0,51.0,17.0,65
84,2011-01-04,1,0,1,16,0,2,1,1,6.0,48.0,16.0,83
85,2011-01-04,1,0,1,17,0,2,1,1,4.5,48.0,14.0,212
86,2011-01-04,1,0,1,18,0,2,1,1,3.5,48.0,10.0,182
87,2011-01-04,1,0,1,19,0,2,1,1,3.5,47.0,7.0,112
88,2011-01-04,1,0,1,20,0,2,1,1,3.0,56.0,3.0,54
89,2011-01-04,1,0,1,21,0,2,1,1,2.5,65.0,3.0,48
90,2011-01-04,1,0,1,22,0,2,1,1,2.0,67.0,7.0,35
91,2011-01-04,1,0,1,23,0,2,1,1,1.5,66.0,3.0,11
92,2011-01-05,1,0,1,0,0,3,1,1,0.5,69.0,3.0,6
93,2011-01-05,1,0,1,1,0,3,1,1,1.0,76.0,6.0,6
94,2011-01-05,1,0,1,2,0,3,1,1,1.5,61.0,11.0,2
95,2011-01-05,1,0,1,4,0,3,1,1,3.0,46.0,13.0,2
96,2011-01-05,1,0,1,5,0,3,1,1,2.0,47.0,13.0,3
97,2011-01-05,1,0,1,6,0,3,1,1,1.0,45.0,14.0,33
98,2011-01-05,1,0,1,7,0,3,1,1,1.0,41.0,16.0,88
99,2011-01-05,1,0,1,8,0,3,1,1,2.0,38.0,21.0,195
100,2011-01-05,1,0,1,9,0,3,1,1,2.5,37.0,22.0,115
101,2011-01-05,1,0,1,10,0,3,1,1,3.5,35.0,22.0,57
102,2011-01-05,1,0,1,11,0,3,1,1,4.5,33.0,22.0,46
103,2011-01-05,1,0,1,12,0,3,1,1,4.5,32.0,21.0,79
104,2011-01-05,1,0,1,13,0,3,1,1,5.5,29.0,16.0,71
105,2011-01-05,1,0,1,14,0,3,1,1,6.0,28.0,13.0,62
106,2011-01-05,1,0,1,15,0,3,1,1,6.5,27.0,9.0,62
107,2011-01-05,1,0,1,16,0,3,1,1,4.5,33.0,9.0,89
108,2011-01-05,1,0,1,17,0,3,1,1,3.0,39.0,12.0,190
109,2011-01-05,1,0,1,18,0,3,1,1,3.5,37.0,8.0,169
110,2011-01-05,1,0,1,19,0,3,1,1,3.0,42.0,9.0,132
111,2011-01-05,1,0,1,20,0,3,1,1,2.0,49.0,12.0,89
112,2011-01-05,1,0,1,21,0,3,1,1,1.0,54.0,12.0,43
113,2011-01-05,1,0,1,22,0,3,1,1,1.0,51.0,4.0,42
114,2011-01-05,1,0,1,23,0,3,1,1,1.0,50.0,1.0,19
115,2011-01-06,1,0,1,0,0,4,1,1,0.0,60.0,0.0,11
116,2011-01-06,1,0,1,1,0,4,1,1,0.5,65.0,0.0,4
117,2011-01-06,1,0,1,2,0,4,1,1,0.5,64.0,3.0,2
118,2011-01-06,1,0,1,4,0,4,1,2,1.0,67.0,6.0,1
119,2011-01-06,1,0,1,5,0,4,1,2,1.5,67.0,7.0,4
120,2011-01-06,1,0,1,6,0,4,1,2,1.0,61.0,4.0,36
121,2011-01-06,1,0,1,7,0,4,1,2,0.5,59.0,0.0,95
122,2011-01-06,1,0,1,8,0,4,1,1,0.0,55.0,0.0,219
123,2011-01-06,1,0,1,9,0,4,1,2,1.0,49.0,0.0,122
124,2011-01-06,1,0,1,10,0,4,1,1,2.0,46.0,3.0,45
125,2011-01-06,1,0,1,11,0,4,1,1,3.5,39.0,3.0,59
126,2011-01-06,1,0,1,12,0,4,1,1,4.5,34.0,3.0,84
127,2011-01-06,1,0,1,13,0,4,1,1,4.5,36.0,10.0,67
128,2011-01-06,1,0,1,14,0,4,1,1,5.5,36.0,5.0,70
129,2011-01-06,1,0,1,15,0,4,1,1,5.0,36.0,5.0,62
130,2011-01-06,1,0,1,16,0,4,1,1,3.0,45.0,12.0,86
131,2011-01-06,1,0,1,17,0,4,1,1,2.0,52.0,10.0,172
132,2011-01-06,1,0,1,18,0,4,1,1,2.5,53.0,7.0,163
133,2011-01-06,1,0,1,19,0,4,1,1,2.0,53.0,8.0,112
134,2011-01-06,1,0,1,20,0,4,1,1,2.0,53.0,13.0,69
135,2011-01-06,1,0,1,21,0,4,1,2,2.5,53.0,18.0,48
136,2011-01-06,1,0,1,22,0,4,1,2,2.0,54.0,16.0,52
137,2011-01-06,1,0,1,23,0,4,1,2,1.5,62.0,12.0,23
138,2011-01-07,1,0,1,0,0,5,1,2,1.5,67.0,14.0,17
139,2011-01-07,1,0,1,1,0,5,1,2,1.5,69.0,16.0,7
140,2011-01-07,1,0,1,2,0,5,1,2,1.5,70.0,13.0,1
141,2011-01-07,1,0,1,4,0,5,1,2,2.0,61.0,4.0,1
142,2011-01-07,1,0,1,5,0,5,1,3,2.0,61.0,1.0,5
143,2011-01-07,1,0,1,6,0,5,1,2,1.5,71.0,4.0,34
144,2011-01-07,1,0,1,7,0,5,1,1,1.5,60.0,13.0,84
145,2011-01-07,1,0,1,8,0,5,1,1,1.5,48.0,19.0,210
146,2011-01-07,1,0,1,9,0,5,1,1,2.0,42.0,22.0,134
147,2011-01-07,1,0,1,10,0,5,1,1,2.0,38.0,18.0,63
148,2011-01-07,1,0,1,11,0,5,1,2,1.5,39.0,15.0,67
149,2011-01-07,1,0,1,12,0,5,1,2,1.5,37.0,18.0,59
150,2011-01-07,1,0,1,13,0,5,1,2,1.5,39.0,18.0,73
151,2011-01-07,1,0,1,14,0,5,1,2,1.5,39.0,14.0,50
152,2011-01-07,1,0,1,15,0,5,1,2,1.5,37.0,11.0,72
153,2011-01-07,1,0,1,16,0,5,1,2,1.5,37.0,5.0,87
154,2011-01-07,1,0,1,17,0,5,1,2,1.5,38.0,2.0,187
155,2011-01-07,1,0,1,18,0,5,1,1,0.5,48.0,6.0,123
156,2011-01-07,1,0,1,19,0,5,1,1,0.0,52.0,6.0,95
157,2011-01-07,1,0,1,20,0,5,1,1,0.5,47.0,8.0,51
158,2011-01-07,1,0,1,21,0,5,1,1,0.5,44.0,10.0,39
159,2011-01-07,1,0,1,22,0,5,1,2,0.5,47.0,11.0,36
160,2011-01-07,1,0,1,23,0,5,1,2,0.5,51.0,11.0,15
161,2011-01-08,1,0,1,0,0,6,0,2,0.5,53.0,9.0,25
162,2011-01-08,1,0,1,1,0,6,0,2,0.5,55.0,2.0,16
163,2011-01-08,1,0,1,2,0,6,0,2,0.5,55.0,5.0,16
164,2011-01-08,1,0,1,3,0,6,0,3,0.5,54.0,12.0,7
165,2011-01-08,1,0,1,4,0,6,0,3,0.0,64.0,11.0,1
166,2011-01-08,1,0,1,5,0,6,0,2,0.5,75.0,11.0,5
167,2011-01-08,1,0,1,6,0,6,0,2,0.5,73.0,9.0,2
168,2011-01-08,1,0,1,7,0,6,0,2,0.5,84.0,7.0,9
169,2011-01-08,1,0,1,8,0,6,0,3,0.5,95.0,7.0,15
170,2011-01-08,1,0,1,9,0,6,0,3,0.0,87.0,8.0,20
171,2011-01-08,1,0,1,10,0,6,0,2,1.0,74.0,19.0,61
172,2011-01-08,1,0,1,11,0,6,0,2,1.5,64.0,26.0,62
173,2011-01-08,1,0,1,12,0,6,0,2,1.5,52.0,22.0,98
174,2011-01-08,1,0,1,13,0,6,0,1,1.5,37.0,26.0,102
176,2011-01-08,1,0,1,15,0,6,0,1,1.0,29.0,31.0,74
177,2011-01-08,1,0,1,16,0,6,0,1,0.5,34.0,25.0,76
179,2011-01-08,1,0,1,18,0,6,0,1,1.5,38.0,18.0,55
180,2011-01-08,1,0,1,19,0,6,0,1,2.0,36.0,16.0,30
181,2011-01-08,1,0,1,20,0,6,0,1,2.5,38.0,20.0,28
182,2011-01-08,1,0,1,21,0,6,0,1,2.5,38.0,25.0,37
183,2011-01-08,1,0,1,22,0,6,0,1,3.0,37.0,28.0,34
184,2011-01-08,1,0,1,23,0,6,0,1,3.5,41.0,28.0,22
185,2011-01-09,1,0,1,0,0,0,0,1,3.5,42.0,28.0,25
186,2011-01-09,1,0,1,1,0,0,0,1,3.5,44.0,32.0,12
187,2011-01-09,1,0,1,2,0,0,0,1,3.0,46.0,30.0,11
188,2011-01-09,1,0,1,3,0,0,0,1,4.0,50.0,20.0,4
189,2011-01-09,1,0,1,4,0,0,0,1,4.5,54.0,12.0,1
190,2011-01-09,1,0,1,5,0,0,0,1,3.5,51.0,16.0,1
191,2011-01-09,1,0,1,6,0,0,0,1,4.0,51.0,16.0,1
192,2011-01-09,1,0,1,7,0,0,0,1,4.0,52.0,15.0,6
193,2011-01-09,1,0,1,8,0,0,0,1,2.5,46.0,23.0,10
195,2011-01-09,1,0,1,10,0,0,0,1,0.5,40.0,28.0,49
197,2011-01-09,1,0,1,12,0,0,0,1,1.0,35.0,30.0,83
198,2011-01-09,1,0,1,13,0,0,0,1,2.0,33.0,31.0,75
199,2011-01-09,1,0,1,14,0,0,0,1,2.5,33.0,27.0,72
200,2011-01-09,1,0,1,15,0,0,0,1,2.0,34.0,27.0,82
201,2011-01-09,1,0,1,16,0,0,0,1,1.0,35.0,29.0,92
202,2011-01-09,1,0,1,17,0,0,0,1,0.0,38.0,24.0,62
203,2011-01-09,1,0,1,18,0,0,0,1,0.5,42.0,22.0,48
204,2011-01-09,1,0,1,19,0,0,0,1,1.0,45.0,19.0,41
205,2011-01-09,1,0,1,20,0,0,0,1,1.5,46.0,23.0,38
206,2011-01-09,1,0,1,21,0,0,0,1,1.5,46.0,25.0,20
207,2011-01-09,1,0,1,22,0,0,0,1,2.0,48.0,16.0,15
208,2011-01-09,1,0,1,23,0,0,0,1,2.5,50.0,16.0,6
209,2011-01-10,1,0,1,0,0,1,1,1,2.5,50.0,20.0,5
210,2011-01-10,1,0,1,1,0,1,1,1,2.5,50.0,17.0,1
211,2011-01-10,1,0,1,2,0,1,1,1,2.5,50.0,15.0,3
212,2011-01-10,1,0,1,3,0,1,1,1,3.0,52.0,12.0,1
213,2011-01-10,1,0,1,4,0,1,1,1,3.5,54.0,12.0,3
214,2011-01-10,1,0,1,5,0,1,1,1,3.0,52.0,19.0,3
215,2011-01-10,1,0,1,6,0,1,1,1,2.5,50.0,17.0,31
216,2011-01-10,1,0,1,7,0,1,1,1,2.5,50.0,17.0,77
217,2011-01-10,1,0,1,8,0,1,1,2,2.0,50.0,18.0,188
218,2011-01-10,1,0,1,9,0,1,1,2,1.5,50.0,18.0,94
219,2011-01-10,1,0,1,10,0,1,1,2,1.0,49.0,20.0,31
220,2011-01-10,1,0,1,11,0,1,1,2,0.5,43.0,19.0,30
221,2011-01-10,1,0,1,12,0,1,1,2,1.5,40.0,19.0,52
222,2011-01-10,1,0,1,13,0,1,1,2,1.5,40.0,17.0,54
223,2011-01-10,1,0,1,14,0,1,1,2,1.5,40.0,15.0,47
224,2011-01-10,1,0,1,15,0,1,1,2,1.5,40.0,12.0,45
225,2011-01-10,1,0,1,16,0,1,1,1,1.5,40.0,7.0,74
226,2011-01-10,1,0,1,17,0,1,1,1,1.5,40.0,11.0,178
227,2011-01-10,1,0,1,18,0,1,1,1,0.5,43.0,14.0,155
228,2011-01-10,1,0,1,19,0,1,1,1,0.5,48.0,11.0,95
229,2011-01-10,1,0,1,20,0,1,1,1,1.0,55.0,12.0,74
230,2011-01-10,1,0,1,21,0,1,1,1,1.5,60.0,12.0,38
231,2011-01-10,1,0,1,22,0,1,1,1,1.5,59.0,11.0,24
232,2011-01-10,1,0,1,23,0,1,1,1,1.5,59.0,9.0,18
233,2011-01-11,1,0,1,0,0,2,1,1,1.5,59.0,9.0,12
234,2011-01-11,1,0,1,1,0,2,1,1,1.0,57.0,12.0,3
235,2011-01-11,1,0,1,2,0,2,1,2,0.5,55.0,11.0,3
236,2011-01-11,1,0,1,5,0,2,1,2,0.5,55.0,9.0,6
237,2011-01-11,1,0,1,6,0,2,1,2,0.5,55.0,4.0,27
238,2011-01-11,1,0,1,7,0,2,1,2,0.0,53.0,2.0,99
239,2011-01-11,1,0,1,8,0,2,1,2,0.5,51.0,9.0,217
240,2011-01-11,1,0,1,9,0,2,1,2,1.0,51.0,11.0,130
241,2011-01-11,1,0,1,10,0,2,1,2,1.5,49.0,10.0,54
242,2011-01-11,1,0,1,11,0,2,1,2,1.5,48.0,8.0,35
243,2011-01-11,1,0,1,12,0,2,1,2,1.5,55.0,6.0,57
244,2011-01-11,1,0,1,13,0,2,1,2,1.5,58.0,6.0,52
245,2011-01-11,1,0,1,14,0,2,1,2,0.5,69.0,5.0,63
246,2011-01-11,1,0,1,15,0,2,1,2,0.5,84.0,10.0,47
247,2011-01-11,1,0,1,16,0,2,1,2,0.5,86.0,16.0,76
248,2011-01-11,1,0,1,17,0,2,1,2,0.5,90.0,11.0,136
249,2011-01-11,1,0,1,18,0,2,1,3,0.5,93.0,2.0,95
250,2011-01-11,1,0,1,19,0,2,1,3,0.5,93.0,6.0,51
251,2011-01-11,1,0,1,20,0,2,1,3,0.5,89.0,10.0,32
252,2011-01-11,1,0,1,21,0,2,1,3,0.5,89.0,6.0,20
253,2011-01-11,1,0,1,22,0,2,1,3,0.5,94.0,7.0,29
254,2011-01-11,1,0,1,23,0,2,1,3,0.5,90.0,6.0,19
255,2011-01-12,1,0,1,0,0,3,1,2,0.5,86.0,6.0,7
256,2011-01-12,1,0,1,1,0,3,1,2,1.0,86.0,8.0,6
257,2011-01-12,1,0,1,2,0,3,1,1,1.5,86.0,10.0,1
258,2011-01-12,1,0,1,5,0,3,1,1,2.0,91.0,10.0,5
259,2011-01-12,1,0,1,6,0,3,1,1,2.0,82.0,9.0,16
260,2011-01-12,1,0,1,7,0,3,1,1,1.0,62.0,9.0,54
261,2011-01-12,1,0,1,8,0,3,1,1,0.5,59.0,17.0,128
262,2011-01-12,1,0,1,9,0,3,1,1,0.0,57.0,18.0,81
263,2011-01-12,1,0,1,10,0,3,1,1,1.0,53.0,20.0,39
264,2011-01-12,1,0,1,11,0,3,1,1,2.0,47.0,26.0,35
266,2011-01-12,1,0,1,13,0,3,1,1,2.0,45.0,22.0,49
267,2011-01-12,1,0,1,14,0,3,1,1,1.5,47.0,25.0,44
268,2011-01-12,1,0,1,15,0,3,1,1,2.0,45.0,25.0,49
269,2011-01-12,1,0,1,16,0,3,1,1,2.0,45.0,22.0,68
270,2011-01-12,1,0,1,17,0,3,1,1,1.0,47.0,26.0,139
272,2011-01-12,1,0,1,19,0,3,1,1,0.0,48.0,25.0,83
273,2011-01-12,1,0,1,20,0,3,1,1,0.5,53.0,21.0,56
274,2011-01-12,1,0,1,21,0,3,1,1,0.5,55.0,26.0,57
275,2011-01-12,1,0,1,22,0,3,1,1,1.0,57.0,30.0,33
276,2011-01-12,1,0,1,23,0,3,1,1,1.5,60.0,23.0,20
277,2011-01-13,1,0,1,0,0,4,1,1,1.5,54.0,18.0,7
278,2011-01-13,1,0,1,1,0,4,1,1,1.5,49.0,22.0,2
279,2011-01-13,1,0,1,2,0,4,1,1,1.5,50.0,24.0,2
280,2011-01-13,1,0,1,3,0,4,1,1,1.5,50.0,19.0,3
281,2011-01-13,1,0,1,4,0,4,1,1,1.5,50.0,19.0,4
282,2011-01-13,1,0,1,5,0,4,1,1,2.0,52.0,15.0,3
283,2011-01-13,1,0,1,6,0,4,1,1,2.5,54.0,8.0,28
284,2011-01-13,1,0,1,7,0,4,1,1,2.0,52.0,10.0,72
285,2011-01-13,1,0,1,8,0,4,1,1,1.5,50.0,18.0,202
286,2011-01-13,1,0,1,9,0,4,1,1,1.0,50.0,23.0,139
287,2011-01-13,1,0,1,10,0,4,1,2,0.5,47.0,27.0,38
288,2011-01-13,1,0,1,11,0,4,1,2,1.5,44.0,29.0,37
289,2011-01-13,1,0,1,12,0,4,1,1,2.0,42.0,29.0,52
290,2011-01-13,1,0,1,13,0,4,1,1,2.5,41.0,28.0,83
291,2011-01-13,1,0,1,14,0,4,1,1,3.0,40.0,22.0,42
292,2011-01-13,1,0,1,15,0,4,1,1,3.5,38.0,22.0,60
293,2011-01-13,1,0,1,16,0,4,1,1,2.5,39.0,22.0,78
294,2011-01-13,1,0,1,17,0,4,1,1,1.5,40.0,20.0,162
295,2011-01-13,1,0,1,18,0,4,1,1,0.5,44.0,20.0,144
296,2011-01-13,1,0,1,19,0,4,1,1,0.5,48.0,15.0,99
297,2011-01-13,1,0,1,20,0,4,1,1,1.0,46.0,17.0,64
298,2011-01-13,1,0,1,21,0,4,1,1,1.5,46.0,22.0,40
299,2011-01-13,1,0,1,22,0,4,1,1,2.0,48.0,18.0,30
300,2011-01-13,1,0,1,23,0,4,1,1,2.5,50.0,13.0,15
301,2011-01-14,1,0,1,0,0,5,1,1,3.0,52.0,12.0,14
302,2011-01-14,1,0,1,1,0,5,1,1,3.5,54.0,10.0,5
303,2011-01-14,1,0,1,2,0,5,1,1,3.5,54.0,8.0,1
304,2011-01-14,1,0,1,3,0,5,1,1,3.5,54.0,7.0,1
305,2011-01-14,1,0,1,5,0,5,1,1,3.5,53.0,2.0,8
306,2011-01-14,1,0,1,6,0,5,1,1,3.5,64.0,6.0,17
307,2011-01-14,1,0,1,7,0,5,1,1,3.0,72.0,6.0,70
308,2011-01-14,1,0,1,8,0,5,1,1,2.0,69.0,4.0,158
309,2011-01-14,1,0,1,9,0,5,1,1,0.5,62.0,11.0,117
310,2011-01-14,1,0,1,10,0,5,1,1,0.5,53.0,16.0,44
311,2011-01-14,1,0,1,11,0,5,1,1,1.0,48.0,18.0,53
312,2011-01-14,1,0,1,12,0,5,1,1,2.0,40.0,22.0,61
313,2011-01-14,1,0,1,13,0,5,1,1,2.5,39.0,24.0,77
314,2011-01-14,1,0,1,14,0,5,1,1,3.0,40.0,15.0,64
315,2011-01-14,1,0,1,15,0,5,1,1,3.0,39.0,8.0,68
316,2011-01-14,1,0,1,16,0,5,1,1,2.5,41.0,9.0,90
317,2011-01-14,1,0,1,17,0,5,1,1,2.0,43.0,5.0,159
318,2011-01-14,1,0,1,18,0,5,1,1,0.5,53.0,3.0,139
319,2011-01-14,1,0,1,19,0,5,1,1,0.0,59.0,3.0,92
320,2011-01-14,1,0,1,20,0,5,1,1,0.0,64.0,0.0,68
321,2011-01-14,1,0,1,21,0,5,1,1,0.5,70.0,0.0,52
322,2011-01-14,1,0,1,22,0,5,1,2,0.0,62.0,0.0,36
323,2011-01-14,1,0,1,23,0,5,1,2,0.5,54.0,0.0,27
324,2011-01-15,1,0,1,0,0,6,0,1,0.0,57.0,3.0,28
325,2011-01-15,1,0,1,1,0,6,0,2,0.5,59.0,7.0,20
326,2011-01-15,1,0,1,2,0,6,0,2,0.5,59.0,3.0,12
327,2011-01-15,1,0,1,3,0,6,0,2,0.5,59.0,0.0,8
328,2011-01-15,1,0,1,4,0,6,0,2,0.5,59.0,0.0,5
329,2011-01-15,1,0,1,5,0,6,0,1,1.0,61.0,4.0,1
330,2011-01-15,1,0,1,6,0,6,0,1,1.5,63.0,3.0,3
331,2011-01-15,1,0,1,7,0,6,0,1,1.5,63.0,4.0,10
332,2011-01-15,1,0,1,8,0,6,0,1,1.0,64.0,9.0,23
333,2011-01-15,1,0,1,9,0,6,0,1,0.0,62.0,10.0,33
334,2011-01-15,1,0,1,10,0,6,0,1,1.0,57.0,13.0,59
335,2011-01-15,1,0,1,11,0,6,0,1,2.5,52.0,15.0,72
336,2011-01-15,1,0,1,12,0,6,0,1,4.5,42.0,18.0,89
337,2011-01-15,1,0,1,13,0,6,0,1,5.5,38.0,20.0,101
338,2011-01-15,1,0,1,14,0,6,0,1,6.5,38.0,16.0,118
339,2011-01-15,1,0,1,15,0,6,0,2,7.5,35.0,12.0,129
340,2011-01-15,1,0,1,16,0,6,0,2,7.5,34.0,16.0,128
341,2011-01-15,1,0,1,17,0,6,0,2,6.5,41.0,18.0,83
342,2011-01-15,1,0,1,18,0,6,0,2,6.5,43.0,17.0,84
343,2011-01-15,1,0,1,19,0,6,0,2,7.0,39.0,17.0,74
344,2011-01-15,1,0,1,20,0,6,0,2,7.0,39.0,16.0,41
345,2011-01-15,1,0,1,21,0,6,0,2,6.5,40.0,10.0,57
346,2011-01-15,1,0,1,22,0,6,0,2,6.0,43.0,14.0,26
347,2011-01-15,1,0,1,23,0,6,0,1,5.0,51.0,10.0,44
348,2011-01-16,1,0,1,0,0,0,0,1,4.0,57.0,4.0,39
349,2011-01-16,1,0,1,1,0,0,0,1,4.5,55.0,8.0,23
350,2011-01-16,1,0,1,2,0,0,0,1,3.0,63.0,2.0,16
351,2011-01-16,1,0,1,3,0,0,0,1,3.0,63.0,5.0,15
352,2011-01-16,1,0,1,4,0,0,0,1,4.5,55.0,12.0,1
353,2011-01-16,1,0,1,5,0,0,0,2,4.5,56.0,10.0,2
354,2011-01-16,1,0,1,6,0,0,0,2,4.0,56.0,16.0,1
355,2011-01-16,1,0,1,7,0,0,0,2,3.0,56.0,20.0,3
356,2011-01-16,1,0,1,8,0,0,0,1,2.5,53.0,18.0,18
357,2011-01-16,1,0,1,9,0,0,0,1,2.5,51.0,18.0,32
358,2011-01-16,1,0,1,10,0,0,0,1,3.0,48.0,18.0,79
359,2011-01-16,1,0,1,11,0,0,0,1,3.5,42.0,18.0,93
360,2011-01-16,1,0,1,12,0,0,0,1,3.5,38.0,20.0,104
361,2011-01-16,1,0,1,13,0,0,0,1,5.0,35.0,19.0,118
