instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
40,2012-09-14,3,1,9,1,0,5,1,1,25.5,73.0,3.0,41
41,2012-10-18,4,1,10,5,0,4,1,1,21.5,85.0,18.0,42
42,2012-12-25,1,1,12,18,1,2,0,2,18.0,67.0,16.0,43
43,2011-03-23,2,0,3,6,0,3,1,2,18.5,90.0,16.0,44
44,2011-02-06,1,0,2,9,0,0,0,1,17.0,54.0,12.0,45
45,2012-03-18,1,1,3,23,0,0,0,1,23.0,82.0,9.0,46
46,2011-02-20,1,0,2,22,0,0,0,2,17.5,60.0,13.0,47
47,2012-11-11,4,1,11,3,0,0,0,1,18.5,80.0,3.0,48
48,2012-05-18,2,1,5,1,0,5,1,1,23.0,63.0,8.0,49
49,2011-12-06,4,0,12,10,0,2,1,3,22.5,94.0,18.0,50
50,2011-04-22,2,0,4,18,0,5,1,3,18.0,93.0,15.0,51
51,2011-04-19,2,0,4,23,0,2,1,1,22.0,88.0,7.0,52
52,2011-12-06,4,0,12,23,0,2,1,3,22.0,100.0,12.0,53
53,2012-10-28,4,1,10,19,0,0,0,3,21.0,96.0,27.0,54
54,2011-02-20,1,0,2,9,0,0,0,1,15.5,44.0,17.0,55
55,2012-02-19,1,1,2,8,0,0,0,2,15.5,56.0,15.0,56
56,2012-10-18,4,1,10,0,0,4,1,1,22.5,85.0,14.0,57
57,2011-08-19,3,0,8,20,0,5,1,3,27.5,83.0,14.0,58
58,2011-10-24,4,0,10,23,0,1,1,1,22.0,77.0,7.0,59
59,2011-09-04,3,0,9,2,0,0,0,1,28.0,86.0,13.0,60
60,2011-01-25,1,0,1,11,0,2,1,2,16.0,58.0,7.0,61
61,2012-03-07,1,1,3,23,0,3,1,1,21.5,62.0,22.0,62
62,2011-12-11,4,0,12,21,0,0,0,1,15.0,54.0,0.0,63
63,2011-01-03,1,0,1,7,0,1,1,1,12.5,50.0,15.0,64
64,2012-09-27,4,1,9,0,0,4,1,1,26.5,78.0,5.0,65
65,2012-07-19,3,1,7,0,0,4,1,1,31.0,66.0,6.0,66
66,2012-11-27,4,1,11,23,0,2,1,2,16.0,78.0,18.0,67
67,2011-01-14,1,0,1,15,0,5,1,1,15.0,39.0,8.0,68
68,2011-05-15,2,0,5,23,0,0,0,1,24.5,91.0,12.0,69
69,2011-09-04,3,0,9,8,0,0,0,1,28.5,78.0,11.0,70
70,2011-12-06,4,0,12,13,0,2,1,3,22.5,100.0,14.0,71
71,2011-05-19,2,0,5,23,0,4,1,1,22.5,94.0,2.0,72
72,2011-08-14,3,0,8,1,0,0,0,3,28.0,89.0,15.0,73
73,2012-05-13,2,1,5,23,0,0,0,2,27.0,56.0,16.0,74
74,2011-03-25,2,0,3,21,0,5,1,2,17.0,38.0,17.0,75
75,2012-08-16,3,1,8,0,0,4,1,1,28.0,72.0,1.0,76
76,2012-02-14,1,1,2,22,0,2,1,2,19.0,50.0,7.0,77
77,2011-01-04,1,0,1,12,0,2,1,1,15.0,54.0,11.0,78
78,2011-03-28,2,0,3,12,0,1,1,2,16.5,24.0,6.0,79
79,2011-07-15,3,0,7,0,0,5,1,1,27.0,73.0,14.0,80
80,2011-05-11,2,0,5,23,0,3,1,1,22.0,89.0,16.0,81
81,2011-09-05,3,0,9,20,1,1,0,3,28.5,94.0,19.0,82
82,2012-03-24,2,1,3,22,0,6,0,3,21.5,97.0,18.0,83
83,2012-04-28,2,1,4,21,0,6,0,3,19.0,71.0,12.0,84
84,2011-11-05,4,0,11,23,0,6,0,1,16.5,72.0,0.0,85
85,2012-02-21,1,1,2,6,0,2,1,1,14.5,70.0,0.0,86
86,2011-12-02,4,0,12,6,0,5,1,1,15.0,84.0,3.0,87
87,2012-02-26,1,1,2,20,0,0,0,1,17.5,44.0,10.0,88
88,2011-05-09,2,0,5,6,0,1,1,1,22.0,68.0,18.0,89
89,2011-06-08,2,0,6,10,0,3,1,1,34.0,41.0,14.0,90
90,2011-04-30,2,0,4,8,0,6,0,1,21.0,53.0,22.0,91
91,2011-02-16,1,0,2,21,0,3,1,1,18.5,50.0,13.0,92
92,2012-05-06,2,1,5,2,0,0,0,2,25.0,83.0,16.0,93
93,2011-10-23,4,0,10,22,0,0,0,1,21.0,77.0,10.0,94
94,2011-01-06,1,0,1,7,0,4,1,2,13.0,59.0,0.0,95
95,2011-04-11,2,0,4,10,0,1,1,2,26.0,78.0,20.0,96
96,2011-09-05,3,0,9,0,1,1,0,2,29.5,77.0,11.0,97
97,2011-05-17,2,0,5,22,0,2,1,2,24.5,88.0,18.0,98
98,2011-04-12,2,0,4,16,0,2,1,2,22.0,77.0,21.0,99
99,2012-02-07,1,1,2,6,0,2,1,1,18.0,44.0,11.0,100
100,2011-02-11,1,0,2,19,0,5,1,1,15.5,44.0,4.0,101
101,2011-03-15,1,0,3,12,0,2,1,2,19.0,54.0,17.0,102
102,2012-02-27,1,1,2,11,0,1,1,1,20.0,40.0,19.0,103
103,2011-09-25,4,0,9,22,0,0,0,1,27.0,91.0,7.0,104
104,2011-09-01,3,0,9,6,0,4,1,1,26.5,79.0,1.0,105
105,2012-03-06,1,1,3,22,0,2,1,1,16.5,59.0,13.0,106
106,2012-12-16,4,1,12,18,0,0,0,3,19.5,88.0,9.0,107
107,2011-05-24,2,0,5,10,0,2,1,1,30.5,56.0,18.0,108
108,2012-09-11,3,1,9,23,0,2,1,1,24.5,70.0,7.0,109
109,2011-12-06,4,0,12,20,0,2,1,3,22.0,100.0,17.0,110
110,2012-02-16,1,1,2,22,0,4,1,2,18.0,81.0,3.0,111
111,2011-01-06,1,0,1,19,0,4,1,1,14.5,53.0,8.0,112
112,2012-03-13,1,1,3,6,0,2,1,3,22.5,82.0,16.0,113
113,2012-01-18,1,1,1,11,0,3,1,1,17.5,43.0,28.0,114
114,2011-05-20,2,0,5,23,0,5,1,1,24.0,75.0,10.0,115
115,2012-10-07,4,1,10,20,0,0,0,1,20.0,84.0,8.0,116
116,2012-12-27,1,1,12,19,0,4,1,1,15.5,60.0,15.0,117
117,2012-12-29,1,1,12,17,0,6,0,1,16.5,75.0,10.0,118
118,2012-01-05,1,1,1,15,0,4,1,1,19.0,34.0,19.0,119
119,2011-02-14,1,0,2,13,0,1,1,1,25.5,22.0,28.0,120
120,2012-06-18,2,1,6,11,0,1,1,2,25.0,83.0,10.0,121
121,2011-04-15,2,0,4,10,1,5,0,1,24.0,55.0,13.0,122
122,2011-02-02,1,0,2,9,0,3,1,2,15.0,97.0,2.0,123
123,2011-03-01,1,0,3,9,0,2,1,1,15.0,54.0,24.0,124
124,2012-06-12,2,1,6,10,0,2,1,3,28.0,86.0,22.0,125
125,2012-04-05,2,1,4,6,0,4,1,1,19.0,48.0,18.0,126
126,2012-09-16,3,1,9,22,0,0,0,1,25.0,69.0,6.0,127
127,2012-09-16,3,1,9,8,0,0,0,1,25.5,62.0,10.0,128
128,2011-10-09,4,0,10,0,0,0,0,1,22.0,88.0,3.0,129
129,2011-12-29,1,0,12,12,0,4,1,2,16.5,54.0,8.0,130
130,2011-12-29,1,0,12,13,0,4,1,2,17.0,52.0,3.0,131
131,2012-10-21,4,1,10,2,0,0,0,1,20.0,64.0,8.0,132
132,2011-08-06,3,0,8,0,0,6,0,1,28.5,79.0,12.0,133
133,2011-04-11,2,0,4,12,0,1,1,2,27.0,72.0,25.0,134
134,2011-04-23,2,0,4,21,0,6,0,2,26.0,80.0,18.0,135
135,2011-04-15,2,0,4,11,1,5,0,1,24.0,55.0,16.0,136
136,2012-02-23,1,1,2,22,0,4,1,1,21.5,54.0,8.0,137
137,2012-03-27,2,1,3,10,0,2,1,1,16.5,33.0,13.0,138
138,2011-08-10,3,0,8,22,0,3,1,1,31.0,37.0,2.0,139
139,2012-01-10,1,1,1,12,0,2,1,1,21.0,38.0,20.0,140
140,2011-04-06,2,0,4,20,0,3,1,1,22.0,47.0,17.0,141
141,2011-11-19,4,0,11,9,0,6,0,1,17.5,49.0,20.0,142
142,2011-08-30,3,0,8,22,0,2,1,1,27.0,60.0,0.0,143
143,2012-01-14,1,1,1,17,0,6,0,1,15.0,41.0,15.0,144
144,2011-09-15,3,0,9,21,0,4,1,1,22.0,65.0,21.0,145
145,2012-02-11,1,1,2,16,0,6,0,3,15.0,75.0,30.0,146
146,2012-04-18,2,1,4,10,0,3,1,3,22.5,47.0,16.0,147
147,2011-07-29,3,0,7,14,0,5,1,1,38.0,30.0,16.0,148
148,2011-01-28,1,0,1,17,0,5,1,1,15.5,75.0,12.0,149
149,2011-11-01,4,0,11,14,0,2,1,1,23.5,46.0,13.0,150
150,2011-03-08,1,0,3,9,0,2,1,1,16.5,37.0,12.0,151
151,2011-07-18,3,0,7,13,0,1,1,1,33.5,56.0,20.0,152
152,2012-11-15,4,1,11,22,0,4,1,2,18.0,63.0,12.0,153
153,2011-07-10,3,0,7,0,0,0,0,1,29.5,61.0,10.0,154
154,2012-01-22,1,1,1,16,0,0,0,2,13.0,80.0,10.0,155
155,2011-10-14,4,0,10,14,0,5,1,1,27.5,41.0,22.0,156
156,2011-11-20,4,0,11,19,0,0,0,2,24.0,70.0,7.0,157
157,2012-06-25,3,1,6,6,0,1,1,1,28.0,77.0,13.0,158
158,2011-09-15,3,0,9,11,0,4,1,2,29.0,67.0,14.0,159
159,2011-02-10,1,0,2,18,0,4,1,1,12.5,28.0,8.0,160
160,2011-06-21,3,0,6,10,0,2,1,2,28.0,83.0,12.0,161
161,2012-08-25,3,1,8,8,0,6,0,2,29.0,72.0,18.0,162
162,2011-08-05,3,0,8,10,0,5,1,1,31.5,53.0,13.0,163
163,2011-11-03,4,0,11,9,0,4,1,2,19.5,79.0,13.0,164
164,2011-09-22,3,0,9,11,0,4,1,2,28.0,86.0,12.0,165
165,2011-10-15,4,0,10,22,0,6,0,1,23.0,38.0,10.0,166
166,2011-07-08,3,0,7,17,0,5,1,3,28.5,86.0,18.0,167
167,2011-12-09,4,0,12,13,0,5,1,1,20.0,48.0,16.0,168
168,2012-09-27,4,1,9,6,0,4,1,1,26.0,84.0,3.0,169
169,2011-09-15,3,0,9,14,0,4,1,2,27.5,66.0,28.0,170
170,2011-12-05,4,0,12,13,0,1,1,2,21.5,68.0,3.0,171
171,2012-08-15,3,1,8,6,0,3,1,1,28.0,74.0,10.0,172
172,2011-08-18,3,0,8,12,0,4,1,1,33.0,52.0,22.0,173
173,2011-02-11,1,0,2,18,0,5,1,1,16.5,29.0,1.0,174
174,2011-12-03,4,0,12,19,0,6,0,1,17.0,62.0,6.0,175
175,2012-11-20,4,1,11,10,0,2,1,2,21.0,66.0,7.0,176
176,2012-01-31,1,1,1,15,0,2,1,1,25.0,26.0,31.0,177
177,2011-08-11,3,0,8,15,0,4,1,1,33.0,28.0,18.0,178
178,2012-08-14,3,1,8,7,0,2,1,2,28.5,87.0,6.0,179
179,2011-05-23,2,0,5,11,0,1,1,1,29.0,69.0,26.0,180
180,2011-04-27,2,0,4,9,0,3,1,2,27.0,86.0,24.0,181
181,2011-07-07,3,0,7,22,0,4,1,1,30.5,64.0,5.0,182
182,2011-06-18,2,0,6,21,0,6,0,2,30.5,64.0,8.0,183
183,2012-06-28,3,1,6,10,0,4,1,1,32.0,39.0,13.0,184
184,2011-08-24,3,0,8,11,0,3,1,1,30.5,55.0,21.0,185
185,2011-06-25,3,0,6,9,0,6,0,1,30.5,45.0,16.0,186
186,2011-03-04,1,0,3,18,0,5,1,2,18.0,57.0,19.0,187
187,2011-05-24,2,0,5,15,0,2,1,3,29.5,63.0,21.0,188
188,2012-04-13,2,1,4,21,0,5,1,1,22.5,49.0,3.0,189
189,2011-01-05,1,0,1,17,0,3,1,1,15.5,39.0,12.0,190
190,2011-02-18,1,0,2,14,0,5,1,1,28.5,36.0,22.0,191
191,2011-09-02,3,0,9,11,0,5,1,2,28.5,72.0,11.0,192
192,2011-09-27,4,0,9,9,0,2,1,3,28.0,92.0,13.0,193
193,2012-07-31,3,1,7,6,0,2,1,1,28.5,87.0,14.0,194
194,2012-09-13,3,1,9,6,0,4,1,1,24.0,80.0,0.0,195
195,2011-11-08,4,0,11,13,0,2,1,1,25.0,47.0,9.0,196
196,2011-10-12,4,0,10,9,0,3,1,2,24.5,88.0,28.0,197
197,2012-09-24,4,1,9,10,0,1,1,1,25.0,43.0,14.0,198
198,2011-08-22,3,0,8,15,0,1,1,1,31.0,30.0,23.0,199
199,2011-04-15,2,0,4,12,1,5,0,1,24.5,54.0,18.0,200
200,2011-12-01,4,0,12,16,0,4,1,1,20.0,43.0,11.0,201
201,2012-08-03,3,1,8,22,0,5,1,1,31.0,75.0,13.0,202
202,2011-09-22,3,0,9,9,0,4,1,2,27.5,91.0,14.0,203
203,2012-11-02,4,1,11,10,0,5,1,1,20.5,43.0,25.0,204
204,2011-10-13,4,0,10,19,0,4,1,2,27.0,83.0,15.0,205
205,2012-09-09,3,1,9,21,0,0,0,1,26.5,48.0,16.0,206
206,2011-10-26,4,0,10,20,0,3,1,1,24.0,82.0,0.0,207
207,2012-01-24,1,1,1,15,0,2,1,2,20.5,71.0,10.0,208
208,2011-12-17,4,0,12,11,0,6,0,2,16.5,44.0,21.0,209
209,2012-06-02,2,1,6,8,0,6,0,1,25.0,62.0,14.0,210
210,2011-11-10,4,0,11,19,0,4,1,2,19.0,66.0,17.0,211
211,2011-06-03,2,0,6,15,0,5,1,1,30.0,27.0,21.0,212
212,2012-11-14,4,1,11,21,0,3,1,1,17.0,58.0,1.0,213
213,2012-03-03,1,1,3,11,0,6,0,2,20.5,78.0,12.0,214
214,2011-04-28,2,0,4,7,0,4,1,2,28.0,77.0,30.0,215
215,2011-05-19,2,0,5,9,0,4,1,2,25.0,85.0,3.0,216
216,2012-05-05,2,1,5,22,0,6,0,2,25.5,80.0,16.0,217
217,2012-04-30,2,1,4,14,0,1,1,2,24.0,55.0,8.0,218
218,2012-03-13,1,1,3,11,0,2,1,1,25.5,66.0,19.0,219
219,2011-12-12,4,0,12,9,0,1,1,2,14.0,72.0,6.0,220
220,2012-11-02,4,1,11,20,0,5,1,2,19.0,46.0,27.0,221
221,2012-02-23,1,1,2,21,0,4,1,1,21.5,53.0,17.0,222
222,2012-03-31,2,1,3,9,0,6,0,2,20.5,76.0,11.0,223
223,2011-12-20,4,0,12,19,0,2,1,1,19.5,66.0,1.0,224
224,2011-05-30,2,0,5,19,1,1,0,2,27.0,53.0,3.0,225
225,2012-02-17,1,1,2,7,0,5,1,2,16.5,96.0,3.0,226
226,2012-02-21,1,1,2,20,0,2,1,1,18.5,57.0,14.0,227
227,2012-01-16,1,1,1,13,1,1,0,2,15.5,42.0,27.0,228
228,2012-09-14,3,1,9,22,0,5,1,1,27.0,81.0,9.0,229
229,2011-02-07,1,0,2,8,0,1,1,2,14.0,91.0,0.0,230
230,2011-08-21,3,0,8,9,0,0,0,1,30.5,74.0,16.0,231
231,2011-11-12,4,0,11,10,0,6,0,1,19.0,58.0,20.0,232
232,2011-03-24,2,0,3,17,0,4,1,2,17.5,66.0,17.0,233
233,2012-05-11,2,1,5,22,0,5,1,1,25.0,36.0,15.0,234
234,2012-01-25,1,1,1,20,0,3,1,1,17.5,64.0,7.0,235
235,2012-12-10,4,1,12,15,0,1,1,2,23.5,87.0,8.0,236
236,2011-08-26,3,0,8,13,0,5,1,2,32.5,59.0,3.0,237
237,2012-10-24,4,1,10,22,0,3,1,2,26.0,66.0,8.0,238
238,2012-05-19,2,1,5,23,0,6,0,1,26.0,55.0,10.0,239
239,2012-01-09,1,1,1,7,0,1,1,2,15.0,57.0,7.0,240
240,2012-12-19,4,1,12,20,0,3,1,1,19.0,59.0,15.0,241
241,2011-12-11,4,0,12,14,0,0,0,1,17.5,27.0,0.0,242
242,2012-12-16,4,1,12,17,0,0,0,2,20.0,81.0,7.0,243
243,2011-09-05,3,0,9,10,1,1,0,2,29.5,72.0,11.0,244
244,2011-12-30,1,0,12,14,0,5,1,2,21.0,45.0,2.0,245
245,2012-12-08,4,1,12,19,0,6,0,1,20.0,94.0,0.0,246
246,2012-07-25,3,1,7,14,0,3,1,1,32.5,30.0,7.0,247
247,2011-10-25,4,0,10,20,0,2,1,1,22.0,70.0,7.0,248
248,2012-08-03,3,1,8,10,0,5,1,2,33.5,50.0,16.0,249
249,2011-07-08,3,0,7,20,0,5,1,1,28.5,83.0,15.0,250
250,2012-07-27,3,1,7,11,0,5,1,1,34.0,48.0,25.0,251
251,2011-11-03,4,0,11,19,0,4,1,1,21.5,69.0,6.0,252
252,2011-10-21,4,0,10,19,0,5,1,2,21.5,54.0,21.0,253
253,2012-03-14,1,1,3,13,0,3,1,1,29.0,25.0,21.0,254
254,2011-05-20,2,0,5,12,0,5,1,2,26.5,56.0,18.0,255
255,2011-06-01,2,0,6,20,0,3,1,2,31.0,75.0,19.0,256
256,2011-03-08,1,0,3,8,0,2,1,1,15.5,48.0,12.0,257
257,2011-11-11,4,0,11,8,1,5,0,1,17.5,44.0,27.0,258
258,2012-08-09,3,1,8,22,0,4,1,2,28.5,73.0,7.0,259
259,2011-08-31,3,0,8,12,0,3,1,1,31.0,40.0,8.0,260
260,2012-08-07,3,1,8,14,0,2,1,2,33.0,48.0,2.0,261
261,2012-02-10,1,1,2,19,0,5,1,2,18.0,56.0,1.0,262
262,2012-08-01,3,1,8,14,0,3,1,1,33.5,45.0,10.0,263
263,2012-11-12,4,1,11,7,1,1,0,1,20.5,84.0,5.0,264
264,2011-12-02,4,0,12,19,0,5,1,1,19.0,46.0,19.0,265
265,2011-06-01,2,0,6,16,0,3,1,1,34.5,47.0,20.0,266
266,2012-11-14,4,1,11,20,0,3,1,1,17.5,54.0,3.0,267
267,2012-03-28,2,1,3,12,0,3,1,2,25.0,41.0,23.0,268
268,2012-04-25,2,1,4,12,0,3,1,1,25.0,27.0,17.0,269
269,2011-08-05,3,0,8,7,0,5,1,1,29.0,72.0,12.0,270
270,2011-05-05,2,0,5,7,0,4,1,1,20.5,54.0,17.0,271
271,2011-10-31,4,0,10,16,0,1,1,1,21.0,54.0,10.0,272
272,2012-07-11,3,1,7,13,0,3,1,2,33.0,41.0,14.0,273
273,2011-08-21,3,0,8,10,0,0,0,1,32.0,69.0,18.0,274
274,2011-06-23,3,0,6,16,0,4,1,2,30.5,67.0,22.0,275
275,2012-07-07,3,1,7,20,0,6,0,1,35.5,36.0,12.0,276
276,2012-08-09,3,1,8,12,0,4,1,1,34.5,43.0,7.0,277
277,2012-11-06,4,1,11,13,0,2,1,1,19.0,43.0,7.0,278
278,2012-05-17,2,1,5,11,0,4,1,1,26.5,46.0,14.0,279
279,2011-09-28,4,0,9,16,0,3,1,1,30.0,69.0,14.0,280
280,2012-07-23,3,1,7,15,0,1,1,1,33.0,53.0,11.0,281
281,2011-05-19,2,0,5,20,0,4,1,1,24.5,78.0,20.0,282
282,2012-04-10,2,1,4,13,0,2,1,1,24.5,24.0,11.0,283
283,2012-08-01,3,1,8,12,0,3,1,1,33.0,50.0,9.0,284
284,2011-08-15,3,0,8,20,0,1,1,1,28.5,70.0,11.0,285
285,2012-05-16,2,1,5,22,0,3,1,1,27.5,76.0,9.0,286
286,2012-09-20,3,1,9,22,0,4,1,1,24.5,71.0,7.0,287
287,2011-06-24,3,0,6,20,0,5,1,1,30.0,47.0,10.0,288
288,2012-09-19,3,1,9,13,0,3,1,1,27.0,39.0,18.0,289
289,2012-08-30,3,1,8,13,0,4,1,1,31.5,48.0,8.0,290
290,2012-07-08,3,1,7,16,0,0,0,2,32.5,64.0,7.0,291
291,2011-08-09,3,0,8,20,0,2,1,1,32.5,44.0,15.0,292
292,2012-03-21,2,1,3,9,0,3,1,2,24.0,85.0,11.0,293
293,2011-04-21,2,0,4,16,0,4,1,1,24.0,28.0,17.0,294
294,2012-10-23,4,1,10,21,0,2,1,1,25.5,68.0,3.0,295
295,2011-05-04,2,0,5,19,0,3,1,1,20.5,59.0,24.0,296
296,2012-05-23,2,1,5,9,0,3,1,2,27.5,78.0,3.0,297
297,2012-04-23,2,1,4,19,0,1,1,2,18.5,75.0,13.0,298
298,2012-07-13,3,1,7,21,0,5,1,1,30.5,50.0,1.0,299
299,2012-09-24,4,1,9,15,0,1,1,1,26.5,30.0,9.0,300
300,2012-08-29,3,1,8,14,0,3,1,1,31.5,40.0,10.0,301
301,2011-10-09,4,0,10,19,0,0,0,1,25.0,74.0,6.0,302
302,2011-07-01,3,0,7,14,0,5,1,1,33.5,22.0,17.0,303
303,2011-11-20,4,0,11,12,0,0,0,2,24.0,61.0,11.0,304
304,2012-03-27,2,1,3,16,0,2,1,1,21.5,18.0,0.0,305
305,2011-11-06,4,0,11,15,0,0,0,1,22.5,52.0,14.0,306
306,2011-08-11,3,0,8,7,0,4,1,1,29.0,49.0,10.0,307
307,2011-10-02,4,0,10,13,0,0,0,3,20.0,72.0,13.0,308
308,2012-08-31,3,1,8,11,0,5,1,1,35.0,25.0,19.0,309
309,2012-07-03,3,1,7,14,0,2,1,1,36.0,24.0,6.0,310
310,2012-10-26,4,1,10,20,0,5,1,2,25.0,80.0,10.0,311
311,2011-08-10,3,0,8,20,0,3,1,1,31.5,32.0,8.0,312
312,2011-09-26,4,0,9,16,0,1,1,1,29.5,67.0,10.0,313
313,2012-07-23,3,1,7,12,0,1,1,2,33.0,52.0,9.0,314
314,2011-07-19,3,0,7,7,0,2,1,2,31.0,70.0,11.0,315
315,2012-06-09,2,1,6,21,0,6,0,1,30.5,49.0,12.0,316
316,2012-08-28,3,1,8,15,0,2,1,1,33.5,32.0,22.0,317
317,2011-12-09,4,0,12,18,0,5,1,1,18.5,59.0,0.0,318
318,2012-10-03,4,1,10,15,0,3,1,2,30.5,59.0,6.0,319
319,2012-06-13,2,1,6,14,0,3,1,2,30.0,36.0,28.0,320
320,2012-03-17,1,1,3,9,0,6,0,2,22.5,82.0,6.0,321
321,2012-11-28,4,1,11,9,0,3,1,1,17.0,50.0,10.0,322
322,2011-06-30,3,0,6,16,0,4,1,1,32.5,26.0,16.0,323
323,2012-09-18,3,1,9,19,0,2,1,2,26.5,88.0,17.0,324
324,2012-11-28,4,1,11,16,0,3,1,1,19.0,30.0,12.0,325
325,2012-02-23,1,1,2,7,0,4,1,1,19.0,84.0,14.0,326
326,2011-06-24,3,0,6,16,0,5,1,1,32.0,35.0,22.0,327
327,2012-01-31,1,1,1,19,0,2,1,1,22.0,45.0,12.0,328
328,2012-10-01,4,1,10,15,0,1,1,2,27.5,43.0,14.0,329
329,2012-09-15,3,1,9,20,0,6,0,1,26.0,48.0,7.0,330
330,2012-12-06,4,1,12,16,0,4,1,1,17.5,44.0,3.0,331
331,2011-06-26,3,0,6,10,0,0,0,1,30.5,46.0,8.0,332
332,2012-10-07,4,1,10,16,0,0,0,3,20.5,82.0,13.0,333
333,2012-12-11,4,1,12,9,0,2,1,1,19.0,59.0,24.0,334
334,2012-05-01,2,1,5,20,0,2,1,1,28.0,63.0,11.0,335
335,2012-10-07,4,1,10,11,0,0,0,2,21.0,71.0,3.0,336
336,2012-10-31,4,1,10,7,0,3,1,2,17.5,85.0,9.0,337
337,2011-10-25,4,0,10,19,0,2,1,1,22.5,68.0,10.0,338
338,2012-07-24,3,1,7,9,0,2,1,1,34.0,53.0,9.0,339
339,2012-06-09,2,1,6,9,0,6,0,1,28.5,55.0,10.0,340
340,2011-10-18,4,0,10,7,0,2,1,1,23.0,83.0,6.0,341
341,2012-08-02,3,1,8,21,0,4,1,1,31.0,68.0,15.0,342
342,2012-07-05,3,1,7,7,0,4,1,1,32.0,52.0,4.0,343
343,2012-07-26,3,1,7,9,0,4,1,2,30.5,70.0,12.0,344
344,2012-12-10,4,1,12,16,0,1,1,2,23.0,85.0,13.0,345
345,2011-04-22,2,0,4,8,0,5,1,2,18.5,57.0,19.0,346
346,2011-06-28,3,0,6,7,0,2,1,1,29.5,82.0,13.0,347
347,2011-07-14,3,0,7,20,0,4,1,1,29.0,46.0,12.0,348
348,2011-11-19,4,0,11,14,0,6,0,1,21.0,37.0,16.0,349
349,2012-08-24,3,1,8,15,0,5,1,2,31.5,48.0,9.0,350
350,2012-03-14,1,1,3,9,0,3,1,1,25.0,62.0,3.0,351
351,2012-06-16,2,1,6,20,0,6,0,2,28.0,49.0,14.0,352
352,2012-08-09,3,1,8,9,0,4,1,1,32.0,60.0,14.0,353
353,2011-12-19,4,0,12,18,0,1,1,1,19.0,53.0,12.0,354
354,2011-11-05,4,0,11,13,0,6,0,1,21.0,35.0,8.0,355
355,2011-09-04,3,0,9,18,0,0,0,1,31.0,68.0,12.0,356
